draw,r,mean_fisher_z
696,0.08601564636207762,0.08622872748605265
697,0.06115250386089378,0.06122890458058014
698,0.07856282300117724,0.0787250572060308
699,0.18913816563268293,0.19144320904500922
700,0.07390658364234161,0.07404159014164143
701,0.23041791679912815,0.23463077099841498
702,0.19113811067455835,0.19351816992967869
703,0.19904245679849356,0.2017353118265547
704,0.08024837189593576,0.08042130175667639
705,0.23810946142664233,0.242768986043899
706,0.08137148277791417,0.08155179515876959
707,0.10922843697941634,0.10966596944227751
708,0.13548787500257778,0.13632617645263023
709,0.1564528024667454,0.15774840767875906
710,0.08669378330955331,0.08691195941443694
711,0.0986059242645741,0.09892738775499024
712,0.10812701976931964,0.10855138796093902
713,0.14874105186985945,0.14985275751404595
714,0.09909449413266554,0.09942077873608428
715,0.10934882099155378,0.10978780870324137
716,0.11316858721294348,0.11365545552626567
717,0.05789004400830974,0.057954842494306234
718,0.1174330590606308,0.1179773913002742
719,0.12337434465755642,0.12400609408893556
720,0.06919791844894557,0.06930868485180142
721,0.12213563022229541,0.12274842798038496
722,0.1882301247899566,0.1905016469090732
723,0.13774310022648537,0.13862429431723072
724,0.0631611277992071,0.06324531956566516
725,0.22604664524030726,0.2300192779278574
726,0.0271893948988593,0.027196097911932483
727,0.11759978517444343,0.11814645216352856
728,0.2382732911028404,0.24294266968482578
729,0.15855819070529992,0.159907355944492
730,0.04700011506903201,0.047034768931950244
731,0.20320860164989119,0.20607709558943757
732,0.1071840207283478,0.10759733160851133
733,0.04153405977367531,0.04155796769030719
734,0.1479310419775098,0.14902452345564018
735,0.08290411552425893,0.08309483853969163
736,0.16969858903452742,0.17135629889125967
737,0.21872613942740315,0.22231785104876733
738,0.12145786905838034,0.12206046118067894
739,0.0907143732303189,0.090964441572799
740,0.16712933529270566,0.1687120438240289
741,0.11678894840384789,0.11732432380735378
742,0.18100946788027836,0.1830261547528935
743,0.2150461396375884,0.2184561953086871
744,0.12117393189423285,0.12177228273444878
745,0.08032971401897897,0.08050317164008573
746,0.1317088381645373,0.13247845863068353
747,0.08661878996925682,0.08683639866485936
748,0.143608484810275,0.14460811533621165
749,0.15771680710662223,0.15904439173945556
750,0.06884789801772485,0.06895698888038762
751,0.17674687716586535,0.1786226559749095
752,0.04110016487634098,0.04112333081585998
753,0.16991242374724672,0.17157648235509754
754,0.1322791888748019,0.13305892244188383
755,0.12295355266130374,0.12357882062169477
756,0.17562539998443485,0.17746525100613908
757,0.05230463394245998,0.05235241028883974
758,0.1182602391265218,0.1188162209424249
759,-0.039004799604542416,-0.039024597981230084
760,0.17712184936002418,0.17900974633556557
761,0.1349334117685109,0.1357613877828195
762,0.08641070497274307,0.08662674444735838
763,0.15984236804369872,0.16122492696313692
764,0.0289589942754187,0.02896709358076133
765,0.17376390876679193,0.1755451614442079
766,0.1326688797270365,0.13345557428943694
767,0.20082306235784692,0.20359005792430562
768,0.22372931597870419,0.22757850628227816
769,0.18828472831131923,0.19055825673115465
770,0.05190445064884223,0.051951137581224646
771,0.20085318118018405,0.20362144268064425
772,0.11375515944824245,0.11424967755422917
773,0.21243241721920436,0.21571734823029234
774,0.1280800987592421,0.12878743788031732
775,0.1117676389771346,0.11223655931988975
776,0.17001510700187977,0.17168222012897308
777,0.15140091185231153,0.1525739029809696
778,0.15344458416542384,0.1546661854501842
779,0.1224072375171154,0.12302415751727451
780,0.1695900450856118,0.17124453857022606
781,0.058099060952454235,0.05816456481258336
782,0.2068590348285057,0.20988772842810158
783,0.1408504511036468,0.14179313483354586
784,0.22800737384475372,0.2320865575409234
785,0.13045063751969332,0.13119826159059905
786,0.10127740229534139,0.10162582030652872
787,0.18285811678180916,0.18493808911897364
788,0.20712269023764965,0.21016318587318314
789,0.07380248093733664,0.07393691649497781
790,0.14502978200743688,0.14605964528203405
791,0.20649534709115164,0.20950781239731628
792,0.13136753952532468,0.13213115076466517
793,0.26337778211117363,0.269734513101385
794,0.2044118110215314,0.2073324508385938
795,0.17658036229780152,0.178450776749847
796,0.10887033711028286,0.10930355987833408
797,0.19502191192370136,0.19755237163411246
798,0.2575729866092448,0.2635071869745563
799,0.13917403322295208,0.14008319585477808
800,0.14825495570977393,0.1493557004104683
801,-0.011734411812617923,-0.011734950452621339
802,0.11858247107190431,0.11914303602039165
803,0.17510708900123623,0.17693049447075085
804,0.15288488539662665,0.15409304101991778
805,0.11613647287823595,0.11666287667718371
806,0.17117387710980378,0.1728757243191407
807,0.23104968504869403,0.23529806471608977
808,0.1295875173376142,0.13032029943470397
809,0.07621353428762352,0.07636161287615219
810,0.12597704500151485,0.12664989127947396
811,0.16856674520139833,0.17019112409299902
812,0.025266492684276977,0.025271871417711766
813,0.21600478684107982,0.21946154219908962
814,0.04006880056730999,0.04009026485145528
815,0.14037856651431244,0.14131173172034392
816,0.0709159985367945,0.07103523926281939
817,0.15798610377731284,0.15932056996753746
818,0.0224775868220257,0.02248137350963575
819,0.22019942287124647,0.22386568454608605
820,0.028036448813737444,0.028043798226637207
821,0.0020433071273332575,0.002043309971013646
822,0.05281960442353082,0.05286880747138421
823,0.1685514657050689,0.17017539777789922
824,0.1027580865021346,0.10312207727237203
825,0.05453234746221403,0.054586499796032466
826,0.06997293128403517,0.07008746870032154
827,0.13265558399368452,0.133442040368995
828,-0.01105794359018603,-0.011058394338094437
829,0.15783139736349078,0.15916190727151214
830,0.0712017510823844,0.07132244200148329
831,0.13255578398712803,0.13334045404119324
832,0.002087575827402837,0.0020875788599436823
833,0.15970891385522445,0.16108797667243435
834,0.08905599376370613,0.08929255395161063
835,-0.012727835514504453,-0.012728522875087049
836,0.09414780676483017,0.09442746498926774
837,0.08099369613006191,0.08117150214224018
838,0.19507507342711372,0.1976076355949403
839,0.06730146238059931,0.06740335312797756
840,0.1787219133037749,0.18066211849464547
841,0.1543579133206374,0.15560167223731128
842,0.14484586589708706,0.1458717827479636
843,0.1880265356999752,0.19029058796334974
844,0.04141735841615311,0.041441065233017674
845,0.09212795722441207,0.09238993988403504
846,0.03788925752684784,0.037907404380453494
847,0.08480649751728707,0.08501069286355195
848,0.06179737210336373,0.06187621915635354
849,0.13669517358780361,0.13755625740859367
850,0.011737385547372792,0.011737924597009036
851,0.07099203058831301,0.07111165603247657
852,0.1867429358779314,0.18896027665907916
853,-0.019196174901217368,-0.019198533308870034
854,0.09979298604067341,0.10012624709100634
855,0.05601149623933184,0.05607018147275513
856,0.0709264563177065,0.07104574991040216
857,0.07735388026880792,0.07750872203933613
858,-0.006014634624566764,-0.006014707154273626
859,0.12567292436380584,0.12634087836946767
860,0.12847207031684943,0.12918596714431557
861,0.18246233000451723,0.18452864120537135
862,0.1900106681919832,0.19234823698011955
863,0.1487475252830745,0.14985937739113728
864,0.08266573867732575,0.08285481673958969
865,0.13906041272831351,0.13996733299638864
866,0.08483948378972972,0.08504391819022104
867,0.08101629578129413,0.08119425106758488
868,0.15073145901909918,0.15188881574928562
869,0.09469216571105787,0.09497672063713854
870,0.16196395241807884,0.16340289957539278
871,0.19842528791451758,0.20109276545208818
872,0.11334658072156464,0.11383576187547347
873,0.07215179645849425,0.07227739357179631
874,0.09476797373839939,0.09505321510955204
875,0.15987479671987379,0.16125820607935487
876,0.12112759147503575,0.12172525202162339
877,0.08107767156942611,0.08125603267524276
878,0.12648976590329028,0.12717091463420918
879,0.1394405253623426,0.14035496203111453
880,0.13593394329363773,0.13678061433923727
881,0.18903153911729095,0.19133262895037242
882,-0.01903863774304871,-0.019040938553396333
883,0.14229903271283442,0.14327134509303996
884,0.0827975722674208,0.08298755888707049
885,0.19741470820620272,0.2000409849513963
886,0.1791774850708542,0.18113276167508013
887,-0.05129201235144257,-0.051337064369728194
888,0.2451209492220913,0.2502152066894717
889,0.13501717665961457,0.13584670704851873
890,0.14012420206781165,0.14105226341377447
891,0.047966843511883,0.04800368204073118
892,0.1097224399961942,0.11016596485050115
893,-0.0001682324000181095,-0.00016823240160522185
894,0.08330259537922206,0.08349608950657388
895,0.0627626073874817,0.06284521304759316
896,0.14742533899866406,0.14850754577721423
897,0.12402456868741978,0.12466642219066038
898,0.12396069237571865,0.12460154849962389
899,0.1487524496059906,0.1498644131377978
900,-0.02101429650180821,-0.021017390630721673
901,0.03590573693975508,0.035921179041167435
902,0.17577225221958448,0.17761678098374709
903,0.20541554095386513,0.20838017438211914
904,0.10504514113542261,0.10543409242183119
905,0.08391403327997238,0.08411183168049163
906,0.13562519314108962,0.13646606512603845
907,0.06190748856556543,0.06198675851163785
908,0.1341413239124417,0.13495469856185888
909,-0.034827484471311655,-0.03484157610332113
910,0.09002813647548903,0.09027255417062219
911,0.16213413837566243,0.16357767512057925
912,0.10391367355061092,0.10429013735723837
913,0.09773568574444298,0.09804868063122883
914,0.2137560730408797,0.21710396960088765
915,0.1175577135193893,0.11810379072420993
916,0.12353223151368348,0.1241664244953402
917,0.11609593973260195,0.11662178955496924
918,0.11739733779682175,0.11794117068717881
919,0.07942651225287034,0.07959416991329812
920,0.11542496736536306,0.11594170368191703
921,0.22708576558726498,0.23111462502050475
922,0.10767427626719724,0.10809331126991631
923,0.07920867051972791,0.07937494899904692
924,-0.010954920863078692,-0.010955359129050959
925,0.197141222892506,0.19975642496039914
926,0.15951692375993137,0.16089096751526366
927,0.22276991251074768,0.2265687774411196
928,0.10945237140181228,0.10989261346842913
929,0.12034181734000313,0.12092785428084694
930,0.10742812877600855,0.10784428320474444
931,0.1122137295817601,0.11268831582331558
932,0.2092066437965779,0.2123415336820171
933,0.1825574163243891,0.18462700397479673
934,0.08735070644538094,0.0875738953301645
935,0.05357059429196835,0.053621928496188
936,0.1697499546361578,0.1714091880349476
937,0.2025518454277559,0.20539214657316934
938,0.08479129403028103,0.08499537925866821
939,0.11946360677299056,0.12003683375373547
940,0.2278300875109246,0.2318995571045937
941,0.10393073629875216,0.10430738639193056
942,0.3010913785025579,0.31071935347824453
943,0.1157649891741557,0.1162863304658783
944,0.2475424619826635,0.25279314878043985
945,0.16872303358388457,0.17035198761104803
946,0.0735364554958989,0.07366943940278183
947,0.18986189220393634,0.1921938929073041
948,0.07429600086594054,0.07443315746707461
949,-0.01657526209579662,-0.0165767803047815
950,0.03193604591019293,0.03194690986760577
951,0.06816001913498426,0.06826586667689814
952,0.14782604424814752,0.14891717829538823
953,0.18128266467461346,0.18330862034620132
954,0.024020528059151395,0.024025149493436596
955,0.13867237970085874,0.13957167004835203
956,0.10118373455400283,0.10153118275469362
957,0.12047774202990194,0.12106577866979874
958,0.11549688570141858,0.11601459373170012
959,0.2360756413867342,0.24061402873186952
960,0.12573025242886496,0.12639912681173338
961,0.21813940676530444,0.2217017210300441
962,0.23039062262851465,0.23460194665503123
963,0.2118522821666111,0.215109874165923
964,0.17369144934199843,0.17547044704107911
965,0.07817319488063551,0.0783330213747761
966,0.1287675234035757,0.12948639014676921
967,0.16204849426682041,0.1634897201175655
968,0.23707936894967716,0.24167726456206312
969,0.09960437541915478,0.09993574289011219
970,0.14623618242432468,0.1472921867917332
971,0.11888830253074388,0.11945324077700949
972,0.04481118854965505,0.04484121899822798
973,0.2108330329376703,0.21404297082251264
974,0.21743957605036474,0.22096704282985305
975,0.1888408148927797,0.19113484443527298
976,0.20473831453679012,0.20767321569241848
977,-0.005655674724301363,-0.00565573502750043
978,0.2246252822942544,0.22852188248045266
979,0.1125510955188672,0.11302999713270293
980,0.03538225604877316,0.035397032212499464
981,0.10860539959277297,0.1090354522752546
982,0.12009513946520194,0.12067755901676576
983,0.14828364355261003,0.14938503309678222
984,0.08625618842837884,0.08647106757067614
985,0.10727912057453146,0.10769353769096807
986,0.1629913900426321,0.16445819606826048
987,0.04976810125806071,0.049809252034824114
988,0.19332078411475845,0.19578459366112225
989,0.06443108827398311,0.0645204700047371
990,0.20167598329477554,0.20447898154924685
991,0.08736628480945677,0.08758959349489086
992,0.18927523281126493,0.19158536530051953
993,0.05603214489851528,0.05609089514063386
994,0.15570818873195558,0.15698520134321445
995,0.17675656232683992,0.17863265346931068
996,0.18598231712303265,0.18817229028340726
997,0.09113271404951519,0.0913862696896917
998,0.11625246819854665,0.11678045950156891
999,0.0822519276892028,0.08243817279184734
