"sample","FAP13","matrix4","fib5","SenMayo"
"TCGA-CM-6171-01",-0.247159337687686,-0.514049143732939,-0.138765577282288,-0.00997372956444127
"TCGA-CM-6172-01",0.197457539515811,-0.0550302761469908,0.640227306382746,-0.176863454471896
"TCGA-CM-6674-01",0.377742598420504,0.724206026134741,0.246349230736442,0.136942712284564
"TCGA-CM-6675-01",-0.558223813672469,0.119584105276412,-0.609210265962619,-0.37411875725979
"TCGA-CM-6676-01",0.227749767777577,0.128143296278146,0.584427011610479,-0.050848965533941
"TCGA-CM-6677-01",0.296011220542878,0.313409817597956,0.663423827181014,0.0452432037185639
"TCGA-CM-6678-01",0.0237581630928617,-0.33499489305601,-0.0552748755161672,-0.0356994452639337
"TCGA-CM-6679-01",1.00165511652174,1.17471271626199,1.05125670285778,0.143009420970004
"TCGA-CM-6680-01",0.496865521438097,0.279400210387678,0.591993215490656,0.386399286937944
"TCGA-D5-5537-01",0.133838616770418,0.381430455809144,0.353798147918877,-0.374443016344478
"TCGA-D5-5538-01",0.662044895589752,0.578277038741781,0.385433392138071,0.525674794238137
"TCGA-D5-5539-01",0.620577234746006,0.536877988050237,0.681423005260734,0.242100402609696
"TCGA-D5-5540-01",-0.20925528560383,-0.468146226157212,-0.552857912862779,-0.11710198115763
"TCGA-D5-5541-01",0.346682347369619,0.0709855704295985,0.301420128861445,0.134409140065489
"TCGA-D5-6529-01",0.925370316912616,1.12435072686525,1.11833786375507,0.491770471075382
"TCGA-D5-6530-01",-0.253373511944794,-0.0914861792482437,-0.318866886961107,0.154403346018495
"TCGA-D5-6531-01",0.0156599704746887,0.696922901874575,0.0211542744415022,-0.0110736880158768
"TCGA-D5-6532-01",-0.700287702635618,-0.449121492378085,-0.649528495659235,-0.724649164237104
"TCGA-D5-6533-01",-0.169207687232465,0.0228262681350729,-0.0154753188268075,-0.163016787568642
"TCGA-D5-6534-01",1.61658821201923,1.52898805040352,1.7728951531148,0.734363571806089
"TCGA-D5-6535-01",-0.25387400185634,0.111056092000645,0.358442263364802,0.153526721008529
"TCGA-D5-6536-01",0.63558767986495,0.852662198782955,0.0377704508690764,0.490491700318122
"TCGA-D5-6537-01",-0.662846387648224,-0.200411756755677,-0.863509134681921,-0.0208261152507049
"TCGA-D5-6538-01",-1.06497194997522,-0.786031288317451,-0.911068364202807,-0.730890976513594
"TCGA-D5-6539-01",-0.690531738101872,-0.635346166505254,-0.0902465871759283,-0.115492185579438
"TCGA-D5-6540-01",0.204974803991798,0.725843213725754,0.0852788010281562,0.372357031180931
"TCGA-D5-6541-01",0.809960037711971,1.02093916910192,0.829438660038819,0.0427601573262949
"TCGA-D5-6898-01",0.417207282097197,0.175681641760324,0.401769425412476,0.205368285663728
"TCGA-D5-6920-01",-0.132953818031284,-0.236977375940294,-0.0205056218085957,0.531809120945303
"TCGA-D5-6922-01",0.578149375295222,0.627442881607611,0.697262111401514,-0.036691035943634
"TCGA-D5-6923-01",1.12854844627036,1.32075436562317,1.33535072219,0.414706060503417
"TCGA-D5-6924-01",0.866058228432648,1.32620771628337,1.14433926164265,0.268922055690701
"TCGA-D5-6926-01",1.06479514061391,1.45837606172691,0.949159990573998,0.307673191786237
"TCGA-D5-6927-01",0.514301204020701,0.931540446555071,0.239339210588326,0.521242583016797
