"sample","MCP_full","MCP_FAP13_matrix4_purged","MCP_SenMayo_FAP13_purged","MCP_SenMayo_matrix4_purged","MCP_global_disjoint","EPIC_full","EPIC_FAP13_matrix4_purged","EPIC_SenMayo_FAP13_purged","EPIC_SenMayo_matrix4_purged","EPIC_global_disjoint"
"TCGA-AM-5820-01",11.8759625,10.24888,11.5629285714286,10.8852666666667,10.24888,0.133521674465582,0.0139695796613305,0.132308369630282,0.013891895682033,0.0140876201115776
"TCGA-AM-5821-01",12.5377875,11.4849,12.7048142857143,11.4655166666667,11.4849,0.221973056828075,0.0322828017159298,0.221499124382122,0.0326097865634228,0.0324171617573103
"TCGA-AU-3779-01",11.9506125,10.86174,12.0722285714286,10.9013333333333,10.86174,0.152149100582946,0.0582282029760303,0.151026569172305,0.0588602113429313,0.0584289834427168
"TCGA-AU-6004-01",12.68605,11.3157,12.7293571428571,11.4935666666667,11.3157,0.350945789542991,0.0367465433369562,0.349286282452044,0.0370475599335669,0.0367524349840728
"TCGA-AY-5543-01",9.7083875,8.57588,9.72602857142857,8.74405,8.57588,0.0255362799340114,0.0108779069797212,0.0251524224570561,0.010829149378554,0.0107217191509618
"TCGA-AY-6196-01",14.042175,12.68712,13.9949571428571,12.96805,12.68712,0.73309503407584,0.217212688494458,0.741898733367686,0.22175738388509,0.221594313662187
"TCGA-AY-6197-01",10.8847625,9.88298,11.1121428571429,9.78466666666667,9.88298,0.0812528993764616,0.00723489850283481,0.0805814240940466,0.00731496354892595,0.00721633749225398
"TCGA-AY-6386-01",10.6669625,9.46404,10.7937857142857,9.51656666666667,9.46404,0.0750819230521726,0.0120255839663315,0.0742796236166051,0.0120897168895864,0.0120097572593817
"TCGA-AY-A54L-01",8.7641875,7.59988,8.62922857142857,7.95138333333333,7.59988,0.0107781298557403,0.0047881803711411,0.0106977989508902,0.00485576371710136,0.00481850282686087
"TCGA-AY-A69D-01",11.2222375,9.74564,11.2075,10.0089333333333,9.74564,0.124258184391681,0.0155276519686303,0.123021075735278,0.0155198285828556,0.0154191762162439
"TCGA-AY-A71X-01",8.444575,7.35378,8.42217142857143,7.56171666666667,7.35378,0.00979570328081052,0.00476976675653147,0.00974189319545817,0.00510043406325415,0.00498270606047561
"TCGA-AY-A8YK-01",10.7419125,9.4132,10.7109857142857,9.67073333333333,9.4132,0.0720495380911517,0.0215806614562192,0.071232961533107,0.0216266437218706,0.0214799425835679
"TCGA-AZ-4313-01",11.1089375,9.76794,11.0655714285714,10.0420333333333,9.76794,0.0845401827645639,0.010983820689786,0.0833829816888493,0.0109852177962054,0.0109586382968623
"TCGA-AZ-4315-01",11.76315,10.49068,11.7086428571429,10.76635,10.49068,0.119032276212068,0.03315571394899,0.118124460006894,0.0333579484125494,0.0330559604272493
"TCGA-AZ-4323-01",13.432325,12.48174,13.3569285714286,12.7281333333333,12.48174,0.218953732412216,0.0564325047706934,0.217305052714541,0.0565401624112859,0.0561941634917196
"TCGA-AZ-4614-01",10.12895,8.93996,10.0858,9.18846666666667,8.93996,0.038632125375993,0.00537489918439243,0.0381900869637133,0.00540206188317202,0.00535840751018585
"TCGA-AZ-4615-01",12.4317875,11.24154,12.4357428571429,11.4353,11.24154,0.201050332909303,0.0456131117578639,0.20050843824279,0.0458925999510072,0.0455826142988517
"TCGA-AZ-4616-01",12.0192125,10.75392,11.8916,11.1136833333333,10.75392,0.119882491310474,0.0196934518798943,0.118879718211621,0.0197069451278498,0.0195599914067179
"TCGA-AZ-4682-01",11.1162625,9.99332,10.9452714285714,10.3799666666667,9.99332,0.0445706139697181,0.0479933438218374,0.0441555483783875,0.0480235169445598,0.0476163309712533
"TCGA-AZ-4684-01",12.7574,11.67016,12.8590428571429,11.7327833333333,11.67016,0.250384564513708,0.0558912728594673,0.248460712691074,0.0562640327433816,0.0557339805923107
"TCGA-AZ-5403-01",12.7246,11.39876,12.5461428571429,11.8279333333333,11.39876,0.187154362929621,0.078637661169968,0.186160500691292,0.0791341926982409,0.0787173530810118
"TCGA-AZ-5407-01",9.984075,9.19222,9.95628571428571,9.35661666666667,9.19222,0.016244918006975,0.0121426376949546,0.0160075179598455,0.0121662755507878,0.0120860352956938
"TCGA-AZ-6598-01",11.20185,9.53048,11.1794714285714,9.83515,9.53048,0.19546957236463,0.0108675308612258,0.194229199854667,0.0109516006421182,0.010869197643307
"TCGA-AZ-6599-01",8.326,7.44246,8.13961428571429,7.80716666666667,7.44246,0.00447419525360892,0.00541724817066017,0.0044672952315637,0.00542599058871205,0.00539673548824598
"TCGA-AZ-6600-01",13.072775,11.6881,13.0122285714286,11.9895166666667,11.6881,0.379376193657186,0.0448566387838077,0.377399352461375,0.0452802489533744,0.044905624773971
"TCGA-AZ-6601-01",12.139275,10.6747,12.0819142857143,10.9857166666667,10.6747,0.248718408956199,0.0306691962046189,0.247984438015161,0.0309209304612678,0.0307584987138576
"TCGA-AZ-6603-01",12.527275,11.27916,12.5173142857143,11.4988,11.27916,0.230607287288069,0.0558221571596233,0.229143524588921,0.056236784078264,0.0557560908487741
"TCGA-AZ-6605-01",13.9101,12.6947,14.0126857142857,12.7775833333333,12.6947,0.726750437219629,0.150024485960558,0.727614247420446,0.151397905678069,0.150819926664045
"TCGA-AZ-6606-01",9.86415,8.51024,9.84391428571429,8.7595,8.51024,0.0399962007045661,0.00528047015565254,0.0393514466999303,0.00528352680254506,0.00524892843415537
"TCGA-AZ-6607-01",14.7885125,13.44262,14.9232714285714,13.5097166666667,13.44262,0.99999856144444,0.162446530219767,0.999981332102446,0.164299708020679,0.164513547163696
"TCGA-AZ-6608-01",8.383875,6.96108,8.23474285714286,7.3722,6.96108,0.0147418971446421,0.0139510558183125,0.0145459774800868,0.0140414862287546,0.0139218887953088
"TCGA-CA-5254-01",11.829325,10.2325,11.7474,10.5942166666667,10.2325,0.205811984883741,0.0607376706527339,0.20332729655334,0.0608642949975773,0.0603101361233785
"TCGA-CA-5255-01",10.1187,8.7375,9.9904,9.11738333333333,8.7375,0.0356181290895001,0.00808206614107892,0.0351311901844992,0.00814360986900194,0.00808686581373353
"TCGA-CA-5256-01",10.8265125,9.47792,10.7241142857143,9.82215,9.47792,0.0620874240604445,0.0421029766107631,0.0613690933626645,0.0422708430404345,0.0419773768216664
"TCGA-CA-5796-01",8.9464125,7.62962,8.90572857142857,7.89655,7.62962,0.0200155858900759,0.0134294971295933,0.0195868521184389,0.0134740569364777,0.0134183784392962
"TCGA-CA-5797-01",12.2493875,10.9429,12.1600142857143,11.2649166666667,10.9429,0.17431741023878,0.036856229595624,0.172733263668684,0.0371892899872432,0.0370217734850322
"TCGA-CA-6715-01",11.0087,9.4181,10.9617714285714,9.73795,9.4181,0.138682330786258,0.0134116480023713,0.136812579954288,0.013385597853798,0.0133140521345643
"TCGA-CA-6716-01",12.2577125,10.92684,12.2325571428571,11.178,10.92684,0.19500555687794,0.0336880547402876,0.193318444287818,0.0337982708210143,0.0336291922742703
"TCGA-CA-6717-01",13.25605,12.16106,13.1133428571429,12.51005,12.16106,0.208547989709229,0.0732259376234847,0.208467104792844,0.073579680034495,0.0732460644706695
"TCGA-CA-6718-01",12.2135,10.69004,12.1017714285714,11.0743,10.69004,0.235643313241455,0.0245450091200632,0.234865513852712,0.0247761453884655,0.0246124175640781
"TCGA-CA-6719-01",12.9013875,11.54042,12.7597428571429,11.9325,11.54042,0.254774772463014,0.0503162031976494,0.253914425303143,0.0508930537479456,0.0509012195160247
"TCGA-CK-4947-01",12.2059,11.05992,12.2656142857143,11.18125,11.05992,0.17613476228548,0.0545458770977978,0.175024454971269,0.0548718631127982,0.0544072735516218
"TCGA-CK-4948-01",12.95975,11.54922,12.9888285714286,11.7503833333333,11.54922,0.434364448487289,0.0488753604862017,0.430931269124018,0.0490209305553084,0.0486941227727158
"TCGA-CK-4950-01",11.842675,10.56842,11.7996714285714,10.8309666666667,10.56842,0.124581425609856,0.0213099210544489,0.123502211049643,0.0213808742641277,0.021303842236934
"TCGA-CK-4951-01",12.8628625,11.47082,12.9587428571429,11.5909666666667,11.47082,0.503246287521483,0.0614303461453678,0.501409608214115,0.0618719535400012,0.0615207749449942
"TCGA-CK-4952-01",10.4020875,9.0961,10.4412714285714,9.26805,9.0961,0.063179782139744,0.00898873682316505,0.0623713003330895,0.00906117967350013,0.00901839357268875
"TCGA-CK-5912-01",10.8533375,9.7862,10.8677,9.9473,9.7862,0.0606423365866398,0.0203180422825314,0.0599159081733706,0.0203498894443294,0.0202081571229066
"TCGA-CK-5913-01",12.237725,10.9568,12.3203857142857,11.07385,10.9568,0.241300205672577,0.0369769760756744,0.239311432050103,0.037165557455466,0.0367834064650398
"TCGA-CK-5914-01",11.8129625,10.64734,11.9745142857143,10.6531333333333,10.64734,0.181578631512684,0.0272314417178035,0.179833712990156,0.0273859022242195,0.0271447291525691
"TCGA-CK-5915-01",9.98575,8.6282,10.1256428571429,8.69125,8.6282,0.0685747283123139,0.009681138139196,0.0678528261049832,0.00936808739544669,0.00931030223684616
"TCGA-CK-5916-01",11.96045,10.61758,11.9088142857143,10.9016333333333,10.61758,0.165791414516353,0.0376078174492964,0.165015541949027,0.0379373746277683,0.0376710513102315
"TCGA-CK-6746-01",10.4229625,9.378,10.5184714285714,9.44073333333333,9.378,0.0463575264734223,0.00580175891931323,0.0460169769374674,0.00565932791399119,0.00569499662242765
"TCGA-CK-6747-01",11.345575,10.06948,11.3522142857143,10.2744166666667,10.06948,0.0998521271929302,0.0309023730159017,0.0990487675736599,0.0309945270110971,0.0307677490095741
"TCGA-CK-6748-01",13.3314375,11.77066,13.2681285714286,12.10465,11.77066,0.542446707276418,0.063177207852535,0.541693917618691,0.0643275730017108,0.0634807247566838
"TCGA-CK-6751-01",12.6056125,11.23348,12.6511714285714,11.4090166666667,11.23348,0.336203458447486,0.0449552240869404,0.332880488553145,0.0452065604588257,0.0450106684948407
"TCGA-CM-4743-01",11.3870625,10.13616,11.3433428571429,10.39565,10.13616,0.0859852818352731,0.00983434799608193,0.0851799735467149,0.00986743848065962,0.00981243096735456
"TCGA-CM-4744-01",10.0884625,9.13126,10.0085285714286,9.38405,9.13126,0.0191233368675892,0.019655172201119,0.0188641456988104,0.0196309178660404,0.0194376519840503
"TCGA-CM-4747-01",11.625675,10.254,11.4711857142857,10.66285,10.254,0.0941865563793831,0.0273011034789601,0.0932137635960728,0.0274066448789588,0.0272020037633075
"TCGA-CM-4751-01",12.533025,11.5091,12.5536714285714,11.6556666666667,11.5091,0.166673499499295,0.0428253730790596,0.165112523537355,0.043293196528781,0.0430104210536136
"TCGA-CM-5344-01",13.132275,11.64038,13.0463714285714,11.98925,11.64038,0.44751781943298,0.0682478874387954,0.444908187620987,0.0684911710395821,0.0681963115781347
"TCGA-CM-5348-01",13.4051125,12.14836,13.3764,12.3913166666667,12.14836,0.399327524521224,0.0921678663117357,0.400835448301351,0.0935609866132841,0.0930616718096719
"TCGA-CM-5349-01",12.975525,11.66106,12.8082428571429,12.0753,11.66106,0.235926835108627,0.0354117187308393,0.235068933564485,0.0356547312089294,0.0356474661191878
"TCGA-CM-5860-01",13.447025,12.13136,13.4392571428571,12.3597,12.13136,0.446675310183405,0.158210174951764,0.445929683037195,0.159102473844856,0.158662585316921
"TCGA-CM-5861-01",11.160025,9.8155,11.0155857142857,10.2081,9.8155,0.0715026042592866,0.00766281808020286,0.0710061516742749,0.00772388988900397,0.00765047899847284
