class,cell_type,cell_subtype,gene,n_cells,mean_log_normalized,median_log_normalized,positive_cells,positive_percent
Normal,T cells,gamma delta T cells,ZEB1,777,0.07572365429427406,0.0,42,5.405405405405405
Normal,T cells,gamma delta T cells,SNAI1,777,0.021683237386024238,0.0,12,1.5444015444015444
Normal,T cells,gamma delta T cells,SNAI2,777,0.003419281058367088,0.0,2,0.2574002574002574
Normal,T cells,gamma delta T cells,TWIST1,777,0.0,0.0,0,0.0
Tumor,B cells,CD19+CD20+ B,FAP,2049,0.0,0.0,0,0.0
Tumor,B cells,CD19+CD20+ B,COL1A1,2049,0.08696599099579631,0.0,116,5.661298194241093
Tumor,B cells,CD19+CD20+ B,COL1A2,2049,0.05727061055370502,0.0,81,3.953147877013177
Tumor,B cells,CD19+CD20+ B,COL3A1,2049,0.05927948144839257,0.0,83,4.050756466569058
Tumor,B cells,CD19+CD20+ B,FN1,2049,0.023236750669497014,0.0,34,1.6593460224499756
Tumor,B cells,CD19+CD20+ B,POSTN,2049,0.01444799113462651,0.0,21,1.0248901903367496
Tumor,B cells,CD19+CD20+ B,ACTA2,2049,0.028416913774484593,0.0,41,2.0009760858955588
Tumor,B cells,CD19+CD20+ B,TAGLN,2049,0.044086317953877394,0.0,59,2.8794533918984873
Tumor,B cells,CD19+CD20+ B,CXCL12,2049,0.0011999071294268172,0.0,2,0.09760858955588092
Tumor,B cells,CD19+CD20+ B,CCL2,2049,0.023797640693998673,0.0,34,1.6593460224499756
Tumor,B cells,CD19+CD20+ B,CD74,2049,4.38636336191318,4.431352163830876,2049,100.0
Tumor,B cells,CD19+CD20+ B,HLA-DRA,2049,3.92133747401302,4.0048604691021605,2042,99.65836993655441
Tumor,B cells,CD19+CD20+ B,CLDN1,2049,0.004883433479274206,0.0,6,0.29282576866764276
Tumor,B cells,CD19+CD20+ B,CLDN2,2049,0.003257445657350351,0.0,5,0.2440214738897023
Tumor,B cells,CD19+CD20+ B,CLDN3,2049,0.14973755746212442,0.0,200,9.760858955588091
Tumor,B cells,CD19+CD20+ B,CLDN4,2049,0.28519868584486163,0.0,376,18.350414836505614
Tumor,B cells,CD19+CD20+ B,CLDN7,2049,0.040262554986726054,0.0,55,2.6842362127867254
Tumor,B cells,CD19+CD20+ B,CLDN18,2049,0.0,0.0,0,0.0
Tumor,B cells,CD19+CD20+ B,OCLN,2049,0.015515083478554799,0.0,22,1.0736944851146901
Tumor,B cells,CD19+CD20+ B,TJP1,2049,0.00476507369212073,0.0,7,0.3416300634455832
Tumor,B cells,CD19+CD20+ B,CDH1,2049,0.011233545734112645,0.0,16,0.7808687164470474
Tumor,B cells,CD19+CD20+ B,EPCAM,2049,0.15895615980687483,0.0,212,10.346510492923377
Tumor,B cells,CD19+CD20+ B,VIM,2049,0.7886669559095082,0.0,874,42.65495363591996
Tumor,B cells,CD19+CD20+ B,ZEB1,2049,0.0642397759460987,0.0,91,4.4411908247925815
Tumor,B cells,CD19+CD20+ B,SNAI1,2049,0.010013865871511037,0.0,15,0.7320644216691069
Tumor,B cells,CD19+CD20+ B,SNAI2,2049,0.0,0.0,0,0.0
Tumor,B cells,CD19+CD20+ B,TWIST1,2049,0.0,0.0,0,0.0
Tumor,B cells,IgA+ Plasma,FAP,180,0.0,0.0,0,0.0
Tumor,B cells,IgA+ Plasma,COL1A1,180,0.01170826495418164,0.0,4,2.2222222222222223
Tumor,B cells,IgA+ Plasma,COL1A2,180,0.036908551882974344,0.0,8,4.444444444444445
Tumor,B cells,IgA+ Plasma,COL3A1,180,0.02747506532510947,0.0,8,4.444444444444445
Tumor,B cells,IgA+ Plasma,FN1,180,0.022223079590457228,0.0,6,3.3333333333333335
Tumor,B cells,IgA+ Plasma,POSTN,180,0.0,0.0,0,0.0
Tumor,B cells,IgA+ Plasma,ACTA2,180,0.013392833315073401,0.0,5,2.7777777777777777
Tumor,B cells,IgA+ Plasma,TAGLN,180,0.006220021478780284,0.0,2,1.1111111111111112
Tumor,B cells,IgA+ Plasma,CXCL12,180,0.0,0.0,0,0.0
Tumor,B cells,IgA+ Plasma,CCL2,180,0.012872058663886077,0.0,7,3.888888888888889
Tumor,B cells,IgA+ Plasma,CD74,180,1.6399315335287308,1.6550931896147163,175,97.22222222222221
Tumor,B cells,IgA+ Plasma,HLA-DRA,180,0.2603259081668351,0.0,60,33.33333333333333
Tumor,B cells,IgA+ Plasma,CLDN1,180,0.00899618711092197,0.0,2,1.1111111111111112
Tumor,B cells,IgA+ Plasma,CLDN2,180,0.0,0.0,0,0.0
Tumor,B cells,IgA+ Plasma,CLDN3,180,0.1840303071435082,0.0,50,27.77777777777778
Tumor,B cells,IgA+ Plasma,CLDN4,180,0.33357469657747835,0.0,81,45.0
Tumor,B cells,IgA+ Plasma,CLDN7,180,0.008355489908402968,0.0,3,1.6666666666666667
Tumor,B cells,IgA+ Plasma,CLDN18,180,0.0,0.0,0,0.0
Tumor,B cells,IgA+ Plasma,OCLN,180,0.006369175882814081,0.0,2,1.1111111111111112
Tumor,B cells,IgA+ Plasma,TJP1,180,0.003869247344680006,0.0,2,1.1111111111111112
Tumor,B cells,IgA+ Plasma,CDH1,180,0.03725286754119656,0.0,10,5.555555555555555
Tumor,B cells,IgA+ Plasma,EPCAM,180,0.16730094136858986,0.0,44,24.444444444444443
Tumor,B cells,IgA+ Plasma,VIM,180,1.5414502089598348,1.6101323780313392,161,89.44444444444444
Tumor,B cells,IgA+ Plasma,ZEB1,180,0.025804121803470102,0.0,8,4.444444444444445
Tumor,B cells,IgA+ Plasma,SNAI1,180,0.00927295719100533,0.0,3,1.6666666666666667
Tumor,B cells,IgA+ Plasma,SNAI2,180,0.0,0.0,0,0.0
Tumor,B cells,IgA+ Plasma,TWIST1,180,0.0,0.0,0,0.0
Tumor,B cells,IgG+ Plasma,FAP,1661,0.003582969967260498,0.0,16,0.963275135460566
Tumor,B cells,IgG+ Plasma,COL1A1,1661,0.10778331261410076,0.0,309,18.603251053582177
Tumor,B cells,IgG+ Plasma,COL1A2,1661,0.10812991456396932,0.0,305,18.36243226971704
Tumor,B cells,IgG+ Plasma,COL3A1,1661,0.09854148459452992,0.0,287,17.2787477423239
Tumor,B cells,IgG+ Plasma,FN1,1661,0.04108269904129888,0.0,136,8.187838651414811
Tumor,B cells,IgG+ Plasma,POSTN,1661,0.019811699847143215,0.0,74,4.455147501505118
Tumor,B cells,IgG+ Plasma,ACTA2,1661,0.038126558352146754,0.0,134,8.067429259482239
Tumor,B cells,IgG+ Plasma,TAGLN,1661,0.05009954101116076,0.0,159,9.572546658639373
Tumor,B cells,IgG+ Plasma,CXCL12,1661,0.0020993548652720293,0.0,10,0.6020469596628537
Tumor,B cells,IgG+ Plasma,CCL2,1661,0.034642810959053874,0.0,131,7.886815171583383
Tumor,B cells,IgG+ Plasma,CD74,1661,1.8247613046294793,1.8397144526219968,1616,97.29078868151716
Tumor,B cells,IgG+ Plasma,HLA-DRA,1661,0.3868653007025885,0.2302380667207008,843,50.752558699578564
Tumor,B cells,IgG+ Plasma,CLDN1,1661,0.012748825494522994,0.0,46,2.7694160144491273
Tumor,B cells,IgG+ Plasma,CLDN2,1661,0.003922143761172465,0.0,15,0.9030704394942807
Tumor,B cells,IgG+ Plasma,CLDN3,1661,0.2657030482796017,0.0,628,37.80854906682721
Tumor,B cells,IgG+ Plasma,CLDN4,1661,0.46038354614207255,0.4022249002807091,944,56.833232992173386
Tumor,B cells,IgG+ Plasma,CLDN7,1661,0.07726179288265629,0.0,248,14.93076459963877
Tumor,B cells,IgG+ Plasma,CLDN18,1661,0.0006778773565933837,0.0,4,0.2408187838651415
Tumor,B cells,IgG+ Plasma,OCLN,1661,0.015178687924871544,0.0,53,3.1908488862131246
Tumor,B cells,IgG+ Plasma,TJP1,1661,0.004756626510664944,0.0,15,0.9030704394942807
Tumor,B cells,IgG+ Plasma,CDH1,1661,0.04362341493535279,0.0,148,8.910295003010235
Tumor,B cells,IgG+ Plasma,EPCAM,1661,0.2505869119870697,0.0,655,39.434075857916916
Tumor,B cells,IgG+ Plasma,VIM,1661,1.2647215885301564,1.2410658540801067,1447,87.11619506321493
Tumor,B cells,IgG+ Plasma,ZEB1,1661,0.034109996857140654,0.0,110,6.622516556291391
Tumor,B cells,IgG+ Plasma,SNAI1,1661,0.011318714339997288,0.0,40,2.408187838651415
Tumor,B cells,IgG+ Plasma,SNAI2,1661,0.0063271833560184145,0.0,16,0.963275135460566
Tumor,B cells,IgG+ Plasma,TWIST1,1661,0.0010113029488459315,0.0,3,0.1806140878988561
Tumor,B cells,Unknown,FAP,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,COL1A1,48,0.15056221408053078,0.0,5,10.416666666666668
Tumor,B cells,Unknown,COL1A2,48,0.04799361622056427,0.0,2,4.166666666666666
Tumor,B cells,Unknown,COL3A1,48,0.047176108444973136,0.0,2,4.166666666666666
Tumor,B cells,Unknown,FN1,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,POSTN,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,ACTA2,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,TAGLN,48,0.023819447689396187,0.0,1,2.083333333333333
Tumor,B cells,Unknown,CXCL12,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,CCL2,48,0.02158524857680783,0.0,1,2.083333333333333
Tumor,B cells,Unknown,CD74,48,1.5578891142371873,1.7124579017734933,36,75.0
Tumor,B cells,Unknown,HLA-DRA,48,0.49321862298145364,0.0,13,27.083333333333332
Tumor,B cells,Unknown,CLDN1,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,CLDN2,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,CLDN3,48,0.12876172547416212,0.0,5,10.416666666666668
Tumor,B cells,Unknown,CLDN4,48,0.21687463272894078,0.0,8,16.666666666666664
Tumor,B cells,Unknown,CLDN7,48,0.023819447689396187,0.0,1,2.083333333333333
Tumor,B cells,Unknown,CLDN18,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,OCLN,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,TJP1,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,CDH1,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,EPCAM,48,0.07913774537603453,0.0,3,6.25
Tumor,B cells,Unknown,VIM,48,0.4710627678641884,0.0,16,33.33333333333333
Tumor,B cells,Unknown,ZEB1,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,SNAI1,48,0.040165744525309625,0.0,1,2.083333333333333
Tumor,B cells,Unknown,SNAI2,48,0.0,0.0,0,0.0
Tumor,B cells,Unknown,TWIST1,48,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS1,FAP,1201,0.003631494269255665,0.0,12,0.9991673605328892
Tumor,Epithelial cells,CMS1,COL1A1,1201,0.2616202543583484,0.0,555,46.21149042464613
Tumor,Epithelial cells,CMS1,COL1A2,1201,0.14403418932007894,0.0,358,29.80849292256453
Tumor,Epithelial cells,CMS1,COL3A1,1201,0.1510401946267174,0.0,376,31.307243963363863
Tumor,Epithelial cells,CMS1,FN1,1201,0.056590343363254525,0.0,149,12.406328059950042
Tumor,Epithelial cells,CMS1,POSTN,1201,0.015337927568131255,0.0,47,3.913405495420483
Tumor,Epithelial cells,CMS1,ACTA2,1201,0.06780310147477314,0.0,195,16.23646960865945
Tumor,Epithelial cells,CMS1,TAGLN,1201,0.08687322964435629,0.0,208,17.318900915903416
Tumor,Epithelial cells,CMS1,CXCL12,1201,0.0035402755375143727,0.0,12,0.9991673605328892
Tumor,Epithelial cells,CMS1,CCL2,1201,0.05239148539060769,0.0,134,11.15736885928393
Tumor,Epithelial cells,CMS1,CD74,1201,0.6826107633110975,0.39041951191731,730,60.7826810990841
Tumor,Epithelial cells,CMS1,HLA-DRA,1201,0.3189417854869418,0.0,421,35.0541215653622
Tumor,Epithelial cells,CMS1,CLDN1,1201,0.1109678971952395,0.0,245,20.399666944213156
Tumor,Epithelial cells,CMS1,CLDN2,1201,0.3064082679084456,0.0,421,35.0541215653622
Tumor,Epithelial cells,CMS1,CLDN3,1201,1.5294764493324315,1.5922826240744892,1040,86.59450457951708
Tumor,Epithelial cells,CMS1,CLDN4,1201,1.7488091454198198,1.8315125656279343,1033,86.01165695253955
Tumor,Epithelial cells,CMS1,CLDN7,1201,1.6686671327808413,1.7780040941595696,1067,88.84263114071607
Tumor,Epithelial cells,CMS1,CLDN18,1201,0.003763150153036275,0.0,9,0.7493755203996669
Tumor,Epithelial cells,CMS1,OCLN,1201,0.25703819102239456,0.0,527,43.88009991673606
Tumor,Epithelial cells,CMS1,TJP1,1201,0.21761725872911303,0.0,508,42.298084929225645
Tumor,Epithelial cells,CMS1,CDH1,1201,0.47794143026590963,0.43378029309177346,768,63.94671107410491
Tumor,Epithelial cells,CMS1,EPCAM,1201,2.261603817799581,2.290102481010352,1125,93.67194004995837
Tumor,Epithelial cells,CMS1,VIM,1201,0.20254020895992808,0.0,415,34.554537885095755
Tumor,Epithelial cells,CMS1,ZEB1,1201,0.010452980390280893,0.0,25,2.0815986677768525
Tumor,Epithelial cells,CMS1,SNAI1,1201,0.11709825085303122,0.0,253,21.065778517901748
Tumor,Epithelial cells,CMS1,SNAI2,1201,0.003838046943368097,0.0,8,0.6661115736885929
Tumor,Epithelial cells,CMS1,TWIST1,1201,0.00023608901924425095,0.0,1,0.08326394671107411
Tumor,Epithelial cells,CMS2,FAP,10771,0.0015335709144685438,0.0,45,0.4177885061739857
Tumor,Epithelial cells,CMS2,COL1A1,10771,0.04640740527595294,0.0,1021,9.479156995636432
Tumor,Epithelial cells,CMS2,COL1A2,10771,0.02310230411464608,0.0,524,4.864915049670411
Tumor,Epithelial cells,CMS2,COL3A1,10771,0.023179605235992176,0.0,513,4.762788970383437
Tumor,Epithelial cells,CMS2,FN1,10771,0.12785622931718985,0.0,1606,14.910407575898246
Tumor,Epithelial cells,CMS2,POSTN,10771,0.0032201917937075995,0.0,89,0.8262928233218829
Tumor,Epithelial cells,CMS2,ACTA2,10771,0.011546731405490238,0.0,308,2.85953022003528
Tumor,Epithelial cells,CMS2,TAGLN,10771,0.03753008003252422,0.0,749,6.95385758054034
Tumor,Epithelial cells,CMS2,CXCL12,10771,0.00856090594064801,0.0,197,1.8289852381394485
Tumor,Epithelial cells,CMS2,CCL2,10771,0.015331786588754222,0.0,335,3.1102033237396713
Tumor,Epithelial cells,CMS2,CD74,10771,1.0614299785695096,0.8101497588287072,7707,71.55324482406462
Tumor,Epithelial cells,CMS2,HLA-DRA,10771,0.6216984077332205,0.23129179829800178,5649,52.44638380837434
Tumor,Epithelial cells,CMS2,CLDN1,10771,0.20559733739213454,0.0,4171,38.724352427815425
Tumor,Epithelial cells,CMS2,CLDN2,10771,0.08159377629365012,0.0,1440,13.369232197567543
Tumor,Epithelial cells,CMS2,CLDN3,10771,2.4238996754250937,2.50495215132856,10273,95.3764738650079
Tumor,Epithelial cells,CMS2,CLDN4,10771,2.571044436309109,2.7101574028089086,10145,94.18809766966857
Tumor,Epithelial cells,CMS2,CLDN7,10771,1.356470792039571,1.4460306501256521,9561,88.76613127843282
Tumor,Epithelial cells,CMS2,CLDN18,10771,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS2,OCLN,10771,0.24751232896338982,0.0,4951,45.966019868164516
Tumor,Epithelial cells,CMS2,TJP1,10771,0.21131713678693775,0.0,4596,42.67013276390308
Tumor,Epithelial cells,CMS2,CDH1,10771,0.634900385935485,0.6523207138492081,8197,76.10249744684802
Tumor,Epithelial cells,CMS2,EPCAM,10771,2.511881845662101,2.641791073303263,10256,95.2186426515644
Tumor,Epithelial cells,CMS2,VIM,10771,0.06825130382715565,0.0,1557,14.455482313619905
Tumor,Epithelial cells,CMS2,ZEB1,10771,0.0021397021382187735,0.0,55,0.5106303964348714
Tumor,Epithelial cells,CMS2,SNAI1,10771,0.06963101166296162,0.0,1693,15.718132021167952
Tumor,Epithelial cells,CMS2,SNAI2,10771,0.0014479566570652835,0.0,36,0.33423080493918855
Tumor,Epithelial cells,CMS2,TWIST1,10771,0.0005466231922914862,0.0,12,0.11141026831306285
Tumor,Epithelial cells,CMS3,FAP,5486,0.04763753893450127,0.0,370,6.744440393729493
Tumor,Epithelial cells,CMS3,COL1A1,5486,0.10232643374129481,0.0,903,16.460080204156032
Tumor,Epithelial cells,CMS3,COL1A2,5486,0.0915458661921634,0.0,788,14.363835216915785
Tumor,Epithelial cells,CMS3,COL3A1,5486,0.09593795932361726,0.0,836,15.238789646372586
Tumor,Epithelial cells,CMS3,FN1,5486,0.06122727156075738,0.0,474,8.640174990885892
Tumor,Epithelial cells,CMS3,POSTN,5486,0.016341564247720847,0.0,194,3.536274152387896
Tumor,Epithelial cells,CMS3,ACTA2,5486,0.04321054541047164,0.0,510,9.29639081297849
Tumor,Epithelial cells,CMS3,TAGLN,5486,0.07693098429795459,0.0,772,14.072183740430185
Tumor,Epithelial cells,CMS3,CXCL12,5486,0.013117974169263903,0.0,147,2.6795479402114473
Tumor,Epithelial cells,CMS3,CCL2,5486,0.03040625051666137,0.0,331,6.033539919795844
Tumor,Epithelial cells,CMS3,CD74,5486,0.64871558609963,0.4126331656045699,3073,56.01531170251549
Tumor,Epithelial cells,CMS3,HLA-DRA,5486,0.30046890849889035,0.0,1742,31.753554502369667
Tumor,Epithelial cells,CMS3,CLDN1,5486,0.24114363349637616,0.0,2095,38.188115202333215
Tumor,Epithelial cells,CMS3,CLDN2,5486,0.14118816968132095,0.0,1108,20.196864746627778
Tumor,Epithelial cells,CMS3,CLDN3,5486,2.613174874133679,2.6980067432441013,5225,95.24243528982865
Tumor,Epithelial cells,CMS3,CLDN4,5486,2.6889150468251084,2.8135058328865634,5209,94.95078381334305
Tumor,Epithelial cells,CMS3,CLDN7,5486,1.270372719689205,1.299287617444274,4758,86.7298578199052
Tumor,Epithelial cells,CMS3,CLDN18,5486,0.027047572593739334,0.0,184,3.353991979584397
Tumor,Epithelial cells,CMS3,OCLN,5486,0.35049585997960964,0.19786812695731332,2759,50.2916514764856
Tumor,Epithelial cells,CMS3,TJP1,5486,0.22632292906276855,0.0,2092,38.133430550492164
Tumor,Epithelial cells,CMS3,CDH1,5486,0.6587169929414058,0.6440727429480626,3919,71.43638352169158
Tumor,Epithelial cells,CMS3,EPCAM,5486,2.087967358442334,2.1574846192308392,5128,93.47429821363471
Tumor,Epithelial cells,CMS3,VIM,5486,0.1125700887294275,0.0,1061,19.34013853445133
Tumor,Epithelial cells,CMS3,ZEB1,5486,0.0047441352619425154,0.0,62,1.1301494713816989
Tumor,Epithelial cells,CMS3,SNAI1,5486,0.0365197453387521,0.0,358,6.525701786365294
Tumor,Epithelial cells,CMS3,SNAI2,5486,0.0016353322962726047,0.0,17,0.3098796937659497
Tumor,Epithelial cells,CMS3,TWIST1,5486,0.0016032860474992083,0.0,20,0.36456434560699963
Tumor,Epithelial cells,CMS4,FAP,11,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS4,COL1A1,11,0.15838857200393883,0.0,1,9.090909090909092
Tumor,Epithelial cells,CMS4,COL1A2,11,0.20184631470894907,0.0,1,9.090909090909092
Tumor,Epithelial cells,CMS4,COL3A1,11,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS4,FN1,11,0.3259058091648808,0.0,2,18.181818181818183
Tumor,Epithelial cells,CMS4,POSTN,11,0.1879117024184664,0.0,1,9.090909090909092
Tumor,Epithelial cells,CMS4,ACTA2,11,0.38141851199406707,0.0,2,18.181818181818183
Tumor,Epithelial cells,CMS4,TAGLN,11,0.7548695163852286,0.0,3,27.27272727272727
Tumor,Epithelial cells,CMS4,CXCL12,11,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS4,CCL2,11,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS4,CD74,11,1.2458204445896486,1.575747889051117,6,54.54545454545454
Tumor,Epithelial cells,CMS4,HLA-DRA,11,0.5246024906712182,0.0,3,27.27272727272727
Tumor,Epithelial cells,CMS4,CLDN1,11,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS4,CLDN2,11,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS4,CLDN3,11,2.260590990668705,2.45332933989141,9,81.81818181818183
Tumor,Epithelial cells,CMS4,CLDN4,11,2.1598418057167703,2.5815395138162947,9,81.81818181818183
Tumor,Epithelial cells,CMS4,CLDN7,11,0.5605392467926663,0.0,3,27.27272727272727
Tumor,Epithelial cells,CMS4,CLDN18,11,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS4,OCLN,11,0.15838857200393883,0.0,1,9.090909090909092
Tumor,Epithelial cells,CMS4,TJP1,11,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS4,CDH1,11,0.15838857200393883,0.0,1,9.090909090909092
Tumor,Epithelial cells,CMS4,EPCAM,11,1.3790389021743608,1.8039460300986496,7,63.63636363636363
Tumor,Epithelial cells,CMS4,VIM,11,0.36281454466601326,0.0,2,18.181818181818183
Tumor,Epithelial cells,CMS4,ZEB1,11,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS4,SNAI1,11,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS4,SNAI2,11,0.0,0.0,0,0.0
Tumor,Epithelial cells,CMS4,TWIST1,11,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,FAP,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,COL1A1,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,COL1A2,3,0.415574839099359,0.0,1,33.33333333333333
Tumor,Mast cells,Mast cells,COL3A1,3,0.8326869161663547,1.246724517298077,2,66.66666666666666
Tumor,Mast cells,Mast cells,FN1,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,POSTN,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,ACTA2,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,TAGLN,3,0.49161877575268753,0.0,1,33.33333333333333
Tumor,Mast cells,Mast cells,CXCL12,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,CCL2,3,0.8909603459633851,0.0,1,33.33333333333333
Tumor,Mast cells,Mast cells,CD74,3,0.9215519175881094,0.0,1,33.33333333333333
Tumor,Mast cells,Mast cells,HLA-DRA,3,0.594903684985696,0.0,1,33.33333333333333
Tumor,Mast cells,Mast cells,CLDN1,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,CLDN2,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,CLDN3,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,CLDN4,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,CLDN7,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,CLDN18,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,OCLN,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,TJP1,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,CDH1,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,EPCAM,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,VIM,3,2.9647754512578146,2.8821177368122783,3,100.0
Tumor,Mast cells,Mast cells,ZEB1,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,SNAI1,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,SNAI2,3,0.0,0.0,0,0.0
Tumor,Mast cells,Mast cells,TWIST1,3,0.0,0.0,0,0.0
Tumor,Myeloids,Pro-inflammatory,FAP,2325,0.0028221216750926323,0.0,4,0.17204301075268819
Tumor,Myeloids,Pro-inflammatory,COL1A1,2325,0.1086741370104868,0.0,177,7.612903225806451
Tumor,Myeloids,Pro-inflammatory,COL1A2,2325,0.09390116790604379,0.0,155,6.666666666666667
Tumor,Myeloids,Pro-inflammatory,COL3A1,2325,0.1168232010309287,0.0,193,8.301075268817204
Tumor,Myeloids,Pro-inflammatory,FN1,2325,0.2043681394635734,0.0,247,10.623655913978494
Tumor,Myeloids,Pro-inflammatory,POSTN,2325,0.0280479885494105,0.0,46,1.9784946236559142
Tumor,Myeloids,Pro-inflammatory,ACTA2,2325,0.028380678724928332,0.0,49,2.10752688172043
Tumor,Myeloids,Pro-inflammatory,TAGLN,2325,0.05111152862814461,0.0,87,3.741935483870968
Tumor,Myeloids,Pro-inflammatory,CXCL12,2325,0.004476708857608255,0.0,7,0.3010752688172043
Tumor,Myeloids,Pro-inflammatory,CCL2,2325,0.794805924981344,0.0,670,28.817204301075268
Tumor,Myeloids,Pro-inflammatory,CD74,2325,2.879630387198728,3.1507980125515345,2044,87.91397849462366
Tumor,Myeloids,Pro-inflammatory,HLA-DRA,2325,3.406597533096207,3.637959478780543,2169,93.29032258064515
Tumor,Myeloids,Pro-inflammatory,CLDN1,2325,0.009494221252188122,0.0,17,0.7311827956989247
Tumor,Myeloids,Pro-inflammatory,CLDN2,2325,0.002119067817775143,0.0,3,0.12903225806451613
Tumor,Myeloids,Pro-inflammatory,CLDN3,2325,0.16493621438728787,0.0,264,11.35483870967742
Tumor,Myeloids,Pro-inflammatory,CLDN4,2325,0.33083623441974536,0.0,513,22.064516129032256
Tumor,Myeloids,Pro-inflammatory,CLDN7,2325,0.06300112902722156,0.0,109,4.688172043010753
Tumor,Myeloids,Pro-inflammatory,CLDN18,2325,0.000904740819610246,0.0,2,0.08602150537634409
Tumor,Myeloids,Pro-inflammatory,OCLN,2325,0.007004523711459835,0.0,14,0.6021505376344086
Tumor,Myeloids,Pro-inflammatory,TJP1,2325,0.004656217776107529,0.0,7,0.3010752688172043
Tumor,Myeloids,Pro-inflammatory,CDH1,2325,0.018240124588380206,0.0,32,1.3763440860215055
Tumor,Myeloids,Pro-inflammatory,EPCAM,2325,0.14340936329946113,0.0,236,10.150537634408602
Tumor,Myeloids,Pro-inflammatory,VIM,2325,2.950349435847622,3.1827295794590817,2135,91.82795698924731
Tumor,Myeloids,Pro-inflammatory,ZEB1,2325,0.011840905719873996,0.0,16,0.6881720430107527
Tumor,Myeloids,Pro-inflammatory,SNAI1,2325,0.10634003761110429,0.0,175,7.526881720430108
Tumor,Myeloids,Pro-inflammatory,SNAI2,2325,0.0030133626988453188,0.0,6,0.25806451612903225
Tumor,Myeloids,Pro-inflammatory,TWIST1,2325,0.0,0.0,0,0.0
Tumor,Myeloids,Proliferating,FAP,165,0.004702595357376339,0.0,1,0.6060606060606061
Tumor,Myeloids,Proliferating,COL1A1,165,0.1117692544760607,0.0,21,12.727272727272727
Tumor,Myeloids,Proliferating,COL1A2,165,0.11398746005567724,0.0,20,12.121212121212121
Tumor,Myeloids,Proliferating,COL3A1,165,0.10295817299484282,0.0,22,13.333333333333334
Tumor,Myeloids,Proliferating,FN1,165,0.33114349026724205,0.0,32,19.393939393939394
Tumor,Myeloids,Proliferating,POSTN,165,0.012112185549377506,0.0,3,1.8181818181818181
Tumor,Myeloids,Proliferating,ACTA2,165,0.0646736793728639,0.0,12,7.2727272727272725
Tumor,Myeloids,Proliferating,TAGLN,165,0.12880336861446784,0.0,28,16.969696969696972
Tumor,Myeloids,Proliferating,CXCL12,165,0.009853492871772724,0.0,2,1.2121212121212122
Tumor,Myeloids,Proliferating,CCL2,165,1.2438033992471633,0.726157288170753,91,55.15151515151515
Tumor,Myeloids,Proliferating,CD74,165,4.289661642709252,4.340734257498755,165,100.0
Tumor,Myeloids,Proliferating,HLA-DRA,165,3.99867568254767,4.028611743352677,165,100.0
Tumor,Myeloids,Proliferating,CLDN1,165,0.13178816438486102,0.0,23,13.939393939393941
Tumor,Myeloids,Proliferating,CLDN2,165,0.0028361075021838354,0.0,1,0.6060606060606061
