gene,logFC,logCPM,F,PValue,FDR
GGT6,0.756609516635284,4.2645302860417,0.759244924897441,0.397431869362843,0.754304928111495
MNX1,-0.342848719562776,2.05042958021262,0.759451390263684,0.39744438888606,0.754304928111495
HSD17B8,0.303669971188822,3.92412887999045,0.759158302540126,0.397460965591576,0.754304928111495
C3orf70,0.684889232688523,1.32169354303908,0.759039135672829,0.397632103964921,0.754304928111495
SCD,-0.469302826919314,6.85799249410624,0.758363014988683,0.397694985368235,0.754304928111495
ARL4A,-0.254130557961487,6.71326160172436,0.758338109350255,0.397702546716437,0.754304928111495
MRPS24,-0.366017356839356,0.498240697409637,0.75794990334442,0.397773125252539,0.754304928111495
AHR,0.320130828033137,5.15295372737473,0.757750762700883,0.397882716267992,0.754304928111495
APOBEC3C,-0.76292723667748,3.4924552198819,0.75770134868481,0.397915910963877,0.754304928111495
RP11-849H4.2,-0.426992502394109,1.20231700937714,0.757775703489226,0.397982939698176,0.754304928111495
GALNS,-0.281146788536343,3.02366530170185,0.757259449392458,0.398058363540071,0.754304928111495
GNAI3,0.266880813221275,5.85332488243566,0.75691933961234,0.398133828345957,0.754304928111495
ME3,-0.42788210952315,3.13434476694769,0.756871740868342,0.398174475149949,0.754304928111495
GINS4,-0.465295282768132,1.77452772061646,0.75696765625346,0.398216130104924,0.754304928111495
RBM15,0.279004772747305,2.96716125697594,0.756707381937892,0.398223493362059,0.754304928111495
ZC3H10,0.39864522286569,0.737245245315984,0.757013567669838,0.398245729941522,0.754304928111495
CCDC121,-0.565961540908196,1.8031085267484,0.756601685862446,0.398325355451245,0.754340437016105
ARVCF,0.347961490425162,2.52436714743929,0.756146542018132,0.398412922684299,0.754390972643818
TSC22D1,0.227191052437888,8.09689282604366,0.755801214331284,0.398473804979245,0.75439097287973
RP3-512B11.3,-0.385467914388253,2.64347276763958,0.755437874848536,0.398629876479536,0.7544777451334
ZC3H6,-0.312910840048271,2.93870200836655,0.75535279974471,0.398641416946846,0.7544777451334
GANC,0.268727076622307,2.46091278173964,0.75501248270854,0.398761689352337,0.754590118015396
ANXA7,-0.198580124360794,6.1775002653386,0.754128903642979,0.398983704334681,0.754775694868007
RMI2,-0.32453739262587,2.86913197930316,0.754069775305117,0.399035328155246,0.754775694868007
SCPEP1,0.405309272150992,3.32132852990321,0.753987069992712,0.39904249673798,0.754775694868007
USP14,0.211953861326287,4.93397677672919,0.752888243544159,0.399364291857537,0.754956126145988
CSK,0.233721444289051,3.86102939943381,0.752731846227801,0.399417633015903,0.754956126145988
DUSP7,0.309332103023181,1.87261240659919,0.752861931043219,0.399459055629581,0.754956126145988
PRR15L,-0.301281167251529,5.91066516428985,0.752382062755009,0.399517374517608,0.754956126145988
ARMC10,-0.236281001227504,6.10458498584324,0.752344100271269,0.39952876290765,0.754956126145988
LMBRD2,0.293725111158632,2.11311289878212,0.752348961588487,0.399597215416181,0.754956126145988
ANKH,0.399541742879459,5.50307945341701,0.751986057640631,0.399638685462487,0.754956126145988
NOTCH4,0.353580348076563,0.752576372759266,0.752340004360362,0.399669344837726,0.754956126145988
WDR1,-0.176087196237249,6.97632515904352,0.751660409518109,0.399737629019827,0.754956126145988
FTSJ2,-0.216358693540372,4.15949822664812,0.751604709967459,0.399760957354312,0.754956126145988
EML2,0.354591404339603,4.92137595725506,0.751436813842941,0.399808094566215,0.754956126145988
CTC-425F1.4,0.449681529049438,1.79098206028599,0.750548195538546,0.400174527661024,0.75531617863781
CA8,0.765302293109975,1.77374239617556,0.750472281916949,0.400201977248889,0.75531617863781
FLAD1,-0.222240376680013,4.77382775931306,0.749980919648516,0.400255015241095,0.75531617863781
MED9,0.33185485858301,2.01522014910718,0.750120366469287,0.400286145619896,0.75531617863781
ZNF185,0.668317785703352,2.87046977195205,0.749679941430585,0.400373031659742,0.75531617863781
UTP6,-0.241286820816596,4.330152155793,0.749571786214885,0.400382470425539,0.75531617863781
TP53I3,0.177933617898713,4.81639230908888,0.749351706123078,0.400447212393073,0.75531617863781
ZSCAN16-AS1,0.367207685260053,3.01477530249932,0.749199489943011,0.400515398512489,0.75531617863781
PPP2R3A,0.528247763669769,1.30382362779129,0.7493532796531,0.40058479270479,0.75531617863781
USF1,0.738762644692803,2.58973040117055,0.748954982988272,0.400608338794907,0.75531617863781
ALG10B,-0.738971734423621,0.791398667450014,0.748408233373639,0.400712268269738,0.755397187909679
DHX33,-0.222634078344055,3.45347483349176,0.748039246464011,0.400864220524876,0.755518839916026
PAWR,0.245195781215285,5.64528181354805,0.74787519703316,0.400898746868523,0.755518839916026
ELF3,0.337969529261727,9.44408844323698,0.747250389971255,0.40109037517263,0.755765030225677
ARHGDIB,-0.531275380110125,5.29172804710985,0.746553215969015,0.40130626285603,0.755874033884379
NUP155,-0.272248877922988,3.09270631884462,0.746566612870529,0.401326696058906,0.755874033884379
NKILA,-0.532065844896583,1.57110965998129,0.746806093116007,0.401331229838216,0.755874033884379
COMTD1,-0.303490398525843,6.25242302231707,0.745819557092743,0.401531015286893,0.755876563287924
PRKCDBP,0.813665028698037,4.56568461656023,0.745817059875823,0.401534626979706,0.755876563287924
NFKBIL1,-0.193227649202994,4.4569869548041,0.74576357925605,0.401552456798565,0.755876563287924
PTBP3,0.180719118719976,6.1039743346464,0.745671658252603,0.401576581076943,0.755876563287924
ATP5S,-0.216049998781532,4.10729025449536,0.745207676386111,0.401726074009569,0.75602084867067
TRA2A,0.192088527345556,6.02578771501656,0.744999393131033,0.401783799872031,0.75602084867067
ROMO1,0.271095971361629,7.85019897403574,0.744828483810537,0.401836277083773,0.75602084867067
TFF2,1.56611573937302,7.78049755491587,0.744467573399804,0.401947613916506,0.756115512986098
UBALD2,0.227702717178576,5.98130018156876,0.744000724633777,0.402091930230597,0.756183215063536
CRKL,0.18082956452718,3.81898043954096,0.74398172096484,0.402105657659078,0.756183215063536
DSG2,0.282966090984328,6.96983151739612,0.74350026315581,0.402246253285974,0.756225806773905
ZNF598,0.180733013701058,4.41821039926943,0.743316524304323,0.402306525395906,0.756225806773905
PRRC2B,0.211562205616721,4.73032720293441,0.743161018732435,0.402353814903484,0.756225806773905
CTB-50L17.10,-0.195436205905016,3.89254496403114,0.743119540953852,0.402372427089045,0.756225806773905
TSTD2,0.230888480714599,2.06760998505003,0.742792571105642,0.402538045132179,0.756330302369708
RHOT2,0.174602510268312,4.99514422100921,0.742523749084741,0.402550104440983,0.756330302369708
TAOK2,0.245136375704609,3.17675324560437,0.741750824410532,0.402807036726399,0.756680451091079
SIPA1,0.327935255506843,4.29495798417075,0.741534607367052,0.402858601876188,0.756680451091079
ME1,-0.445009749451579,4.16051731991297,0.741296937844896,0.402934479870537,0.756708266152747
ZSWIM7,0.218360170747549,4.63969429889794,0.741023746375151,0.403015142796452,0.756740540993441
DAGLB,-0.247766834577944,3.12837880297235,0.740901483891833,0.403073809261295,0.756740540993441
GPATCH8,0.197694640748984,4.53110614295746,0.74045964764629,0.403190461974063,0.756769244103757
EHMT1,0.188066438076548,4.09746183983278,0.740283690450817,0.403247615178455,0.756769244103757
KMT2E,0.22338183798811,6.12568561403105,0.740185842448882,0.403272320136963,0.756769244103757
C1orf43,-0.192130505028449,7.28098724857515,0.739336342055577,0.403535675192428,0.75697705614709
EMILIN2,0.312229852694415,2.54445828769878,0.739444536701731,0.403544945933036,0.75697705614709
AGL,-0.303608757805424,3.24715837160355,0.739305127342046,0.40356633305687,0.75697705614709
RP11-178L8.7,0.461084670659726,0.804671152755626,0.738848463185753,0.403835003197651,0.757366357593779
MINCR,0.264281958341759,3.78142811467008,0.737896503919346,0.403991558420875,0.75754530877619
BDH1,-0.237377294502261,4.68679868815529,0.737194634670236,0.40420460701294,0.757756798187943
SCYL3,0.273048848912598,2.3519677479524,0.737056605519358,0.404298113761428,0.757756798187943
UCK2,0.290640360002245,4.68434539938231,0.736807339994651,0.404324671810067,0.757756798187943
C1orf54,0.301772964400563,1.53429943830104,0.737095329253735,0.404348958891024,0.757756798187943
ARHGDIG,-0.905025432987316,1.59316793465533,0.735744579234354,0.404742529302561,0.758379658337825
PICALM,0.220858294319711,5.1186963657603,0.73485883256742,0.404931111852817,0.758618295580324
ANKRD22,-0.59606486203876,4.87274432607705,0.734139061753688,0.405156850043773,0.758926459394164
YKT6,-0.261720731810425,5.40641799377895,0.732482740057856,0.405673049244415,0.759778529804648
HSD3B7,0.280729612676722,4.05372521019762,0.731829324374605,0.405882583062962,0.75988705193817
CWF19L2,-0.26203497310289,3.26399820916874,0.731829360557039,0.405896623370591,0.75988705193817
ZEB2,0.429330239977213,1.03303042349086,0.732170374159265,0.405920268391111,0.75988705193817
RP11-345P4.9,0.293509836869105,1.73901230241078,0.731824713985058,0.405976296007641,0.75988705193817
RNF121,-0.257991037905386,3.11962522662313,0.731314099073788,0.406061928034773,0.759932540443872
ZWINT,-0.334745936212873,4.68902808757087,0.731040748741447,0.406126827046593,0.759939219863234
CCP110,0.290825854086566,2.66942472898043,0.730810760124624,0.406232626602973,0.759972687335575
C17orf96,-0.51070631040916,2.51756993754933,0.730742233963269,0.406270162446463,0.759972687335575
APEX1,-0.304224771668818,6.52015946814727,0.730145464234346,0.406404633719956,0.759972687335575
LARP4B,0.291179156925656,4.48049878673109,0.729773454130857,0.406524443376796,0.759972687335575
MFSD14B,0.238454344203631,4.20420320725242,0.729613510438397,0.406576626383827,0.759972687335575
SPSB3,0.205078911266661,5.09999154751959,0.729372177570451,0.406649004997689,0.759972687335575
CLDND1,-0.162650309205979,4.29375642951066,0.729311711825789,0.406671164428224,0.759972687335575
ORAI2,-0.40078698905546,3.13567249415251,0.729348267479168,0.406680197339021,0.759972687335575
UBE2D2,-0.162590739380959,7.1184882216851,0.729214661077744,0.40669670645809,0.759972687335575
DDX28,-0.293568670326601,2.81019709924702,0.728588543302412,0.406928734183348,0.760024181558174
CMC2,-0.208032948892977,5.34831151454277,0.728478832032894,0.406929136509295,0.760024181558174
DLGAP4,0.233471287669587,5.29115961349229,0.728355047641328,0.406968274500571,0.760024181558174
SH3GLB1,0.22462859136411,6.44453189270447,0.728346537357763,0.406969610575295,0.760024181558174
EPHX4,0.286370390531848,3.71490918147332,0.728012746974124,0.407084244738625,0.760123700505772
PRKAB2,-0.265924167748405,2.88115101350808,0.726476262255473,0.40759048854524,0.760954308206127
SYNC,0.481227791499841,1.74277749543989,0.726340885398511,0.407700336853549,0.761044723403483
EIF4A3,-0.244577450692626,6.27093709641349,0.725639653845518,0.407822556970635,0.761131842765295
DCAF7,-0.168205744075362,5.06518180050666,0.725303245459364,0.407930299920072,0.761131842765295
UQCC2,-0.189362112016708,6.45389179648312,0.725214691449012,0.407956676617648,0.761131842765295
NAF1,-0.239810744111005,3.23035269802681,0.725044810057742,0.408030977967456,0.761131842765295
SHMT2,-0.346254270578115,5.94008611723225,0.724378360394534,0.408221057725535,0.761131842765295
SLC7A8,0.554404983299301,3.13742327969911,0.724314740086334,0.408260188831554,0.761131842765295
NBN,-0.194948907326643,3.98358876373024,0.724271931893834,0.408261568881864,0.761131842765295
ARMCX5,-0.344159088506682,2.82969055141006,0.724187470858704,0.408315655062211,0.761131842765295
ALDH18A1,0.220036294689888,5.07345919935783,0.72396358577739,0.408353717863373,0.761131842765295
RNPS1,-0.14234361204586,6.85749702831958,0.723856365069846,0.408385634275411,0.761131842765295
SPG11,0.212162713732675,3.4544203565228,0.723782242652114,0.408422695710309,0.761131842765295
BLMH,-0.294822857209821,3.17407914235141,0.723582909412118,0.40849459310691,0.761151353862815
PILRB,0.216486592497423,3.97499689541415,0.722122837410123,0.408941206047573,0.761774879731465
RUSC1,0.258892552861744,5.05074630300654,0.721722594270241,0.40906320498253,0.761774879731465
TAF6L,0.23165182810379,2.41950434300067,0.72187113407492,0.409063271855275,0.761774879731465
EAPP,0.266741932000946,5.46705104747085,0.721680107994404,0.409075139192411,0.761774879731465
FAM107B,0.36398477403439,4.6685673167519,0.721311111934843,0.409194410299304,0.761882485051641
LBX2-AS1,0.261799639646066,1.45898148543698,0.721047735907337,0.409396165440731,0.762143612676697
DNAH1,0.386677139769765,0.752386041596468,0.72037386440809,0.4096262527944,0.762338894485645
MCM3,-0.306068743974227,4.73066170782593,0.719804076435449,0.409673323249087,0.762338894485645
SLC22A18,-0.29031071339864,6.21462583922879,0.719633958511006,0.40972441276134,0.762338894485645
CXADR,-0.286510405758261,6.79301525570595,0.719459411542105,0.409779677787187,0.762338894485645
AC009299.3,-0.534279785689676,1.14107274471589,0.719467598305647,0.40987123160219,0.762338894485645
MAN1B1-AS1,-0.397043731600476,2.08550720497922,0.719378698780711,0.409881249050354,0.762338894485645
FRG1,-0.19808193852082,4.95017775226353,0.718988978009891,0.409931728993451,0.762338894485645
ANXA11,-0.248857549689062,7.82823715956189,0.718087807246955,0.410216044270913,0.762701581578429
SEPT9,0.168157088073202,6.0138254857023,0.717723955405628,0.410332149298839,0.762701581578429
MARS,-0.229367460404977,4.5937923330214,0.717683270805441,0.410348463727055,0.762701581578429
RABGGTB,-0.166201518829095,6.06094888574748,0.717595832411053,0.41037296783015,0.762701581578429
KCNK1,0.547824791621691,6.00201816604373,0.716991858562369,0.410565461719977,0.762944906444547
PRMT1,-0.349640430723944,6.80190152212793,0.716120503610084,0.410843208836357,0.763262556356917
SLC24A1,-0.374370764503006,0.65344186324247,0.715633250576915,0.41101949862384,0.763262556356917
PPARGC1A,0.645688208780911,2.46526072260418,0.715513185885961,0.411083516752309,0.763262556356917
PLPP5,0.297842100332994,5.50747201377348,0.715345571994684,0.41109110044763,0.763262556356917
LLNLR-245B6.1,0.324383685613328,4.83278274746505,0.7150413380374,0.411190074880789,0.763262556356917
SON,0.198768145748871,6.95212752182565,0.714945891323662,0.411218370259434,0.763262556356917
EIF1,-0.218638311101906,10.7745610235296,0.714717394559235,0.411291406133813,0.763262556356917
SF1,0.158205492874558,6.66875703253716,0.714259894116737,0.411437724048164,0.763262556356917
ZBTB45,0.248301012659447,2.07905335224127,0.714346837722367,0.411480596277437,0.763262556356917
TMEM143,-0.326168801021862,1.57666652903299,0.714196750149706,0.411563019204054,0.763262556356917
AZIN1,0.284033565904242,6.13107764102838,0.71366894330385,0.411627041023884,0.763262556356917
BRD2,0.229402249359135,7.13518119512884,0.713656597648507,0.411630776089309,0.763262556356917
ORAI3,0.187605603647325,3.6671511218821,0.713590836654743,0.411662220590405,0.763262556356917
SNX33,0.264290619416472,2.29411934780689,0.713729463234925,0.411663718095735,0.763262556356917
KRT86,0.517144299208442,1.3599831747789,0.713806237354051,0.411714426992525,0.763262556356917
SLC17A5,0.334210230063485,4.13923652703445,0.713174666203158,0.411790557071899,0.763262556356917
PUS3,-0.349240808224004,3.18780088782093,0.713152983462404,0.411814683256714,0.763262556356917
WWC1,0.347394859541887,3.48949606984832,0.712974758013692,0.411861932818952,0.763262556356917
CENPBD1,-0.355867676416256,1.35809270019283,0.713143345029994,0.411906764131927,0.763262556356917
PAPD4,0.196762438654628,3.72597675852984,0.712428938401612,0.412033241243883,0.763382759009113
FAM210B,-0.321509060101986,5.44738942954285,0.711091274666172,0.412454383778917,0.763889588044859
CHTF18,-0.293950235168125,2.72405755921061,0.711205975061986,0.412454905675109,0.763889588044859
USP20,0.25804404727182,1.80735642830782,0.711255660304024,0.412491746720051,0.763889588044859
CABIN1,0.202922573798298,3.51003034377412,0.709992804550834,0.412818586481824,0.764267733598368
FKBP3,-0.273943642131494,6.1548254616606,0.709952864194673,0.412819299570162,0.764267733598368
WDR55,0.20386512530489,4.16756348706571,0.709537240431988,0.41295801603232,0.764410334128545
TOR1A,-0.199885257946843,4.41367147715991,0.709308224473484,0.413030860413825,0.764430977055669
RHOQ,-0.28006357160834,2.89991655357358,0.709007274287734,0.413154487792596,0.764545588147857
BAG6,0.165729452976676,5.54132540526396,0.708534521254967,0.413275998891453,0.764656249404807
FAM198B,0.619894714601596,1.69628384361915,0.708063524785644,0.413531012660351,0.765013851578741
CTD-2256P15.2,-0.383588909883257,1.66596575533507,0.706832491587111,0.413923850393214,0.765540138201157
VAV3,-0.789436010131788,3.87002506809598,0.706452947507692,0.413959163815777,0.765540138201157
LRPPRC,-0.215231378761673,5.46417306119174,0.706134146756877,0.414050988911392,0.765540138201157
E2F3,-0.314098570846787,3.44797753579916,0.705970241134471,0.414119241631456,0.765540138201157
CTA-293F17.1,-0.389490520580258,4.2084527853698,0.705440149438677,0.414280158822691,0.765540138201157
GTF2A1,0.21569911078223,3.27994097708622,0.705444583425453,0.414289269802558,0.765540138201157
C5AR1,0.540156543114666,1.16947565162354,0.705820099522706,0.414296378268387,0.765540138201157
UNC5B,0.631819560840623,1.76863241946673,0.705627178996601,0.414309754400529,0.765540138201157
EPB41L5,-0.298972309845004,4.20568911560798,0.704916966982269,0.414449197908142,0.76568361581628
IRX2,-1.13973080640538,3.22832766071835,0.704802190162923,0.414514010934043,0.765689193423334
PISD,-0.230932975607033,4.05940060247102,0.70422942839206,0.414672904643169,0.765868529055524
PSEN2,-0.24809264339359,2.92219150395068,0.704076369110673,0.414745454526501,0.765888364685226
NBPF15,0.401613893523837,1.09277790912822,0.702857457433533,0.415255338464952,0.766582843345903
TVP23C,0.470550213889036,1.11586780022943,0.702768026914889,0.415285113211795,0.766582843345903
MAPRE3,0.459340177282371,3.12100297795604,0.701909613219213,0.415438360788118,0.766582843345903
PYCARD-AS1,0.310647093508408,2.03270308080199,0.701814920595199,0.415521994236953,0.766582843345903
TMEM44-AS1,0.31417353234506,1.32677800537748,0.701930563237862,0.415541197523173,0.766582843345903
DHX35,-0.305523521120688,2.03509822740933,0.701743287167801,0.415548738810069,0.766582843345903
TMEM110,-0.380334312824186,0.9922468448494,0.701779765526093,0.415554592749127,0.766582843345903
SERP2,0.759969356786455,2.17004215349905,0.701486445315187,0.415620497512816,0.766590292450327
GMPPA,0.200116096864336,4.66810327421115,0.700952138910706,0.415731934233043,0.766681708153242
RP11-629B11.5,-0.347870758802296,0.931038712751433,0.700872261702393,0.415845714957469,0.766777418755654
RP11-443B7.1,0.352787705838744,2.33164581206716,0.700123544745287,0.416051933149216,0.766919916780189
KAT8,0.237246311985326,3.93878387429667,0.699671956013359,0.416152801820879,0.766919916780189
DNAJC21,-0.19352014980841,5.27666595528236,0.699521697639845,0.416195832099224,0.766919916780189
CCDC91,-0.286660138357583,4.30004120158058,0.699452021700025,0.41622286388578,0.766919916780189
ADTRP,-0.809278802831165,1.44968518151822,0.699603281430626,0.41625644211347,0.766919916780189
FAM102A,0.321979392410291,5.18833770987284,0.699199401232608,0.416301426590902,0.766919916780189
AQR,-0.224415841574839,3.46714932704532,0.699073583021097,0.416356248904877,0.766919916780189
TSPAN7,-0.646746658679857,2.59547222450066,0.697841880446163,0.416791959487547,0.767294199390784
AGR2,0.598266803027102,10.9593270218394,0.697538412430325,0.416841396868544,0.767294199390784
TCTA,-0.237370049810875,3.62348400131703,0.697239930617323,0.41695060091,0.767294199390784
CUL4A,-0.159509022217599,5.31293983638874,0.696808568522241,0.41708089320296,0.767294199390784
BAZ1A,0.307988896814539,5.57581505058285,0.696440668532697,0.417200457518165,0.767294199390784
IGSF22,0.785237156333394,1.02648304768151,0.696768638352253,0.417246967265321,0.767294199390784
RBM4,0.238621508869899,4.05184591479208,0.696190640302311,0.417287758522725,0.767294199390784
CST7,0.654223664684946,3.119209033947,0.696085447332581,0.417336350426147,0.767294199390784
GS1-124K5.11,-0.387280820839028,0.896068195111796,0.696018065401927,0.417417849674821,0.767294199390784
GALNT5,0.6188023252435,4.75473499631837,0.69535520976925,0.417557297287195,0.767294199390784
HOOK1,0.207846324403736,4.45697858166545,0.695319366095456,0.417570205711437,0.767294199390784
CEP76,-0.321023309703508,2.09760810297543,0.695465446585043,0.41759162348283,0.767294199390784
GATAD2B,0.248054000664556,3.57977324306439,0.695092100825138,0.417652813462235,0.767294199390784
CKS1B,-0.259426601956861,6.73052134020599,0.694920986232747,0.417697286370112,0.767294199390784
OXSR1,0.25873061461087,4.84061315808791,0.694597578799419,0.417805400058535,0.767294199390784
THOC3,-0.247769581584873,4.83572636486239,0.694313176589435,0.417899325658682,0.767294199390784
RPAIN,-0.206454058935665,5.71793417512824,0.694239771803844,0.417920919264148,0.767294199390784
ZBTB11-AS1,-0.277257304219258,1.45726446856653,0.694571959400794,0.41792136619395,0.767294199390784
SLC17A9,-0.779483254374179,4.11289117241116,0.693737886568268,0.418094009387002,0.767294199390784
INIP,-0.187768945257484,3.95209117991398,0.693530624644789,0.418160992093522,0.767294199390784
RP11-66B24.4,-0.450165267130373,0.749704628329636,0.693456459194055,0.41821140771102,0.767294199390784
BIK,0.299706324726341,6.56753113250837,0.693326456636408,0.418220036854219,0.767294199390784
FOXP4-AS1,-0.403188264281903,3.40982692992214,0.693221594265725,0.418272030439681,0.767294199390784
RP11-67L2.2,0.367565761135366,0.593829205417133,0.693443797536901,0.418289732504306,0.767294199390784
BDKRB2,0.762027634550194,2.28034377336929,0.693130155972943,0.418341609619329,0.767294199390784
SETD1A,0.251292093855225,2.51381483639973,0.692828608158621,0.418426434075139,0.767294199390784
GOLGA3,0.327986142051505,4.62812962764735,0.692509170513331,0.418491029939525,0.767294199390784
COL6A1,-0.786763717036293,3.90905149057984,0.692348078151865,0.418552751674258,0.767294199390784
C21orf33,0.865302197418778,2.75711557046203,0.692161282621901,0.418635542911874,0.767294199390784
TNIP1,0.217431410957635,6.01026602581666,0.691892618663712,0.418691194443171,0.767294199390784
TYSND1,-0.250014885761708,4.01717738556606,0.691585682484988,0.418799013246681,0.767294199390784
SRSF7,-0.221603389912578,7.17230170936327,0.69153190298316,0.418809586262845,0.767294199390784
GTF3C1,0.181906481905895,3.27241265859095,0.691522378752848,0.418830058846522,0.767294199390784
LAMC1,0.286865673653309,3.89525501852364,0.69119053327521,0.418928934240729,0.767294199390784
ARHGAP10,0.732882410039727,1.69127131447634,0.69145857990649,0.418936924789269,0.767294199390784
PANX1,0.239220433340765,2.80253364714684,0.691131492874814,0.418972184399193,0.767294199390784
CLSPN,-0.536928554368399,2.95028273305249,0.691059356193027,0.41899734220013,0.767294199390784
SLC23A2,0.357319450004065,1.34102138496091,0.691330212667215,0.419004448771912,0.767294199390784
DEGS2,0.511695803191639,4.84276297624354,0.690855549285974,0.41903409108752,0.767294199390784
UBAC2,-0.21080895706445,5.25192405310114,0.69079053398483,0.419054641991882,0.767294199390784
NFKBIA,0.397975097803484,8.72849940130374,0.69057753507126,0.419123645856454,0.767294199390784
UACA,-0.214934030030808,4.19821848199214,0.690483503371062,0.419160232077816,0.767294199390784
KLHL28,0.262133528227399,2.73179109296807,0.689900299039209,0.419379990923367,0.767514103248945
LRR1,-0.275428207035685,3.61102064950581,0.689658119304965,0.419438839627997,0.767514103248945
EYA3,0.225652798358673,2.94551622135883,0.689613522383245,0.419466185715589,0.767514103248945
AP5Z1,-0.329490273119628,3.89847272717669,0.688817103489055,0.419713246239183,0.767852773386935
ANKS4B,-0.436385728499868,3.42709393690839,0.688215581127573,0.419920060444434,0.768079480224593
FAM219B,-0.268934743132971,3.27653113983493,0.688096644648956,0.41996113941745,0.768079480224593
PTCD3,-0.292330893911991,4.76056943962046,0.687532013605513,0.420131260630448,0.768184228868873
CHUK,-0.278975829261244,3.30463776582068,0.687414013737614,0.420186066175836,0.768184228868873
PYGL,-0.849083861791718,2.33944779988677,0.687503334741245,0.420204398617805,0.768184228868873
SNAP23,0.212133082627099,5.34533505597999,0.687115155229635,0.420267469663615,0.768186195102796
RPS6KA4,0.21677670497245,4.19576594626363,0.686435112867594,0.420496220153311,0.768490953380484
CD3E,0.37407451949759,1.34123666652822,0.686277969779779,0.420671321453138,0.768620231761038
BCAT2,-0.3523421465574,4.45025039860784,0.685659108297817,0.42075254257727,0.768620231761038
RIPK1,0.255366492476749,3.12715691321831,0.685637574640488,0.420775207148476,0.768620231761038
ZKSCAN8,-0.297214044615014,1.56540690320221,0.685741246150843,0.420824480212662,0.768620231761038
GTF2F1,-0.171505176003022,5.31115097376195,0.685137256541846,0.420922139781983,0.768620231761038
TERF1,-0.290819676495646,5.11932384578036,0.684767862948146,0.421045251439582,0.768620231761038
URAD,1.1057999050178,3.95012756961466,0.68475024614381,0.421057096093385,0.768620231761038
SATB1,-0.456596278378289,3.58575735388618,0.684630457198697,0.421103564484262,0.768620231761038
USB1,-0.212172017743557,4.01416476958564,0.684542627414493,0.421125232299709,0.768620231761038
HNRNPLL,-0.18122448250958,4.19139489859347,0.683822370392906,0.421362824936625,0.768789104323355
TPPP3,0.609976605586417,4.83619623840383,0.683642982208021,0.421418801933955,0.768789104323355
IRF1,0.395342581870424,6.45058443650996,0.683607560283213,0.421428616334575,0.768789104323355
CSNK1D,0.153590919068091,5.56896004488827,0.683496492944308,0.421465933796187,0.768789104323355
DET1,-0.270451913927251,1.28022919942683,0.683502737394084,0.42157688642434,0.768878304339711
RNF169,0.212344357187466,3.12001572747893,0.682158810125391,0.421930431289481,0.769332791554377
UBA6-AS1,-0.28327689063501,1.38450470294793,0.682371770366722,0.421950258365229,0.769332791554377
NUCB2,0.396051704548309,5.81604186262043,0.681380073084175,0.422169666869888,0.769619588374986
PSMB6,-0.244767787697307,7.36784653872539,0.680805724697614,0.422360798587848,0.769854759532514
LAMP1,-0.221886476216245,7.07478914768382,0.680546471803077,0.422447220302219,0.769899030263979
GSTZ1,0.366580493996028,3.96519720029071,0.67981586899809,0.4226971196591,0.769939393745676
IFITM3,-0.322058507986932,9.96867872662305,0.679770132506656,0.422706166458016,0.769939393745676
NUP98,-0.193496196009916,4.25249010926441,0.679694342461387,0.42273683231099,0.769939393745676
KAT6A,-0.317814393229202,3.91310497312912,0.679649169238392,0.422755384039196,0.769939393745676
EML4,-0.139872997414223,5.39623284371413,0.679552039401144,0.422780052864626,0.769939393745676
PLRG1,-0.236089738512147,4.41912550574156,0.679068911914213,0.422944621938825,0.770125908955765
GGT7,-0.438037051127602,2.95739729886718,0.678764501576484,0.423072356703951,0.770237821187015
DDIT3,-0.351113233170379,6.22675429607115,0.678472650760312,0.423139727259969,0.770237821187015
HTT,-0.183894388143548,3.48711373732555,0.67835596011265,0.423192566107755,0.770237821187015
MFSD13A,0.407203334963149,2.65457607671546,0.678185601652707,0.423271039100781,0.770267505580522
RHEB,-0.248532565281855,7.76178281892296,0.677664463354697,0.423409789947978,0.770406858626344
SPTBN2,0.435213918973568,1.68053786936776,0.67741964650751,0.423592076017798,0.770578780906295
SMYD4,-0.372592410457414,1.45579239084735,0.677326067226234,0.423628654308263,0.770578780906295
PIGR,1.0026758161041,9.37680631762682,0.676241884536749,0.423886197885026,0.770766754225249
HMGXB4,-0.202431845197692,4.51213552987031,0.676204686244737,0.423902508444548,0.770766754225249
MTO1,-0.262678812118718,2.80940263120151,0.676093678888214,0.423969352647067,0.770766754225249
BMPR2,0.281737258967503,3.50041638288373,0.675893865055321,0.424014972195465,0.770766754225249
MDM1,0.275126238088562,1.73804902440613,0.676054799190538,0.424043012150232,0.770766754225249
FAM98B,-0.265687344470321,3.91569999383215,0.675301733280453,0.424210123377574,0.770957412550825
DUSP12,-0.246221714171941,4.15900628643602,0.674968706145587,0.424319033321841,0.7709729147635
KIAA0232,0.185111725035001,3.74356722162975,0.674906328104742,0.424343094075302,0.7709729147635
HOXB9,0.543016192770026,5.48692619264456,0.674579699486813,0.424444764170286,0.771044578923034
PRR14,0.193449397868334,4.24488618753268,0.674034981578315,0.424631890706498,0.771271439129906
MRPL27,0.169245649973325,6.46411519232119,0.673763844243383,0.424718112603372,0.771314983624268
MTSS1,0.66849467405049,2.39693886184804,0.673044041250276,0.425008866630862,0.77172990422377
SLC35C1,0.26445699683913,4.42447321723629,0.672495330750596,0.425148271979877,0.771869924996725
