patient,row,col,DefineTypes,FAP_fibroblasts,SPP1_macrophages,immune_score,epithelial_flag,nhood_FAP_fibroblasts,nhood_SPP1_macrophages,nhood_immune_score,nhood_epithelial_flag,habitat
P8,300.762034038,424.769220486,Malignant epithelial cells,0.341624981056661,0.407786089663402,0,1,0.360701576211966,0.416743108933131,0,0.714285714285714,FAP+CAF/SPP1+TAM
P8,101.740908066,273.812030988,Epithelial cells,0,0.0688489608270245,0,1,0.0930279493525603,0.122810765585434,0.123524058004973,1,TLS-like immune
P8,210.990644568,476.513226342,Immune cells,0.360252514868889,0.211647400138758,0,0,0.126914075306574,0.0933120019540773,0,0,Epithelial/other
P8,384.17694003,435.772256214,Malignant epithelial cells,0.196316733705396,0.206024060803472,0,1,0.247170100205276,0.191689613490378,0.00725937415879874,0.714285714285714,Epithelial/other
P8,230.245957092,487.553434488,Unknown,0.179357717787981,0.172183409076462,0,0,0.145392840376078,0.182347116867495,0.0539764690360729,0,Epithelial/other
P8,480.341985396,387.745492158,Unknown,0.230210927539738,0.130476736199835,0,0,0.286707141515778,0.170426084359752,0,0,Epithelial/other
P8,307.04417268,303.103896372,FAP+ Fibroblasts/SPP1+ Macrophages,0.587287378719527,0.383566472990009,0,0,0.441716125688253,0.33757437242234,0,0.428571428571429,FAP+CAF/SPP1+TAM
P8,223.629266688,270.020444352,Unknown,0.127093948122465,0.122010190197567,0,0,0.117450303575429,0.0649819982100036,0.065441539443031,0,TLS-like immune
P8,300.464654694,122.445944892,Malignant epithelial cells,0.328931216523382,0.334276663098049,0,1,0.320083860242749,0.23711419150627,0.00897024437936812,0.857142857142857,Epithelial/other
P8,364.587075744,92.893872582,Malignant epithelial cells,0.182618421792612,0.175674456518316,0,1,0.312315664458836,0.26988162635342,0,0.571428571428571,Epithelial/other
P8,204.448299,354.847902228,Immune cells,0.119620575303291,0.0893139406772702,0,0,0.0867032157669005,0.15101163461791,0.228514034423099,0,TLS-like immune
P8,428.895358884,247.679821134,Myofibroblasts,0.373798828706689,0.179423437779211,0,0,0.275321375463802,0.181208087829299,0,0,Epithelial/other
P8,467.517501186,387.745492158,Myofibroblasts,0.221456680958176,0.229935440071595,0,0,0.329790635911475,0.19448667569577,0.0285295270130183,0,Epithelial/other
P8,165.97484637,354.885074646,Unknown,0.224406330393173,0.107715038588723,0,0,0.084110500471053,0.067713017241883,0,0.285714285714286,Epithelial/other
P8,480.044606052,100.142494092,Unknown,0.244389511465571,0.198782242593916,0,0,0.174847068253115,0.172671339108102,0,0.285714285714286,Epithelial/other
P8,204.225264492,133.63484271,Unknown,0,0.133746126613931,0,0,0.0957466522945377,0.03656958052804,0,0,Epithelial/other
P8,274.741341438,78.24793989,Malignant epithelial cells,0.302364963389696,0.362423253711661,0,1,0.422102704741943,0.383088350614946,0,0.428571428571429,FAP+CAF/SPP1+TAM
P8,300.687689202,365.813765538,Malignant epithelial cells,0.413846255890869,0.255201574359617,0.0749415684288655,1,0.315177285831146,0.262239556947567,0.0107059383469808,0.714285714285714,Epithelial/other
P8,518.666748354,225.45071517,Malignant epithelial cells,0.120798602155919,0.17706221235675,0,1,0.155927963883903,0.197622599327602,0.0052416533596915,1,Epithelial/other
P8,294.442722978,509.596678362,FAP+ Fibroblasts/SPP1+ Macrophages,0.28150410498027,0.340157708011529,0.245377079620242,0,0.36720585320421,0.321243081500777,0.0350538685171774,0,FAP+CAF/SPP1+TAM
P8,422.65039266,443.09522256,Malignant epithelial cells,0.22082340076313,0.177239805435916,0,1,0.187823017430794,0.167381503201577,0,1,Epithelial/other
P8,326.336657622,328.901554464,Malignant epithelial cells,0.174593200702918,0.225040156124843,0,1,0.25169814107035,0.26694894505789,0,0.857142857142857,Epithelial/other
P8,313.326311322,159.320983548,Malignant epithelial cells,0.21645507205278,0.302010198728076,0,1,0.310444628606487,0.313609772859112,0.00899046666825838,0.285714285714286,SPP1+TAM-dominant
P8,339.309831504,491.121986616,Malignant epithelial cells,0.452114323582018,0.289115815448581,0,1,0.549994570659477,0.366596378384003,0.0154000088830251,0.142857142857143,FAP+CAF/SPP1+TAM
P8,461.12384529,413.54315025,Myofibroblasts,0.392715492802113,0.100464560148737,0,0,0.366747937511922,0.197789311508816,0,0,FAP+CAF-dominant
P8,204.188092074,104.119942818,Myofibroblasts,0.315658596058328,0.127102991536905,0,0,0.147480740880638,0.136787392309918,0,0,Epithelial/other
P8,429.006876138,358.304937102,Malignant epithelial cells,0.0883743065168374,0.207881750947224,0,1,0.179294396775097,0.24743512713464,0,1,Epithelial/other
P8,153.224706996,458.112879432,Epithelial cells,0.164802584788753,0.177704152414299,0,1,0.13360984060983,0.18229618937632,0.0351748327542374,1,Epithelial/other
P8,383.842388268,133.44898062,Malignant epithelial cells,0.295244596368745,0.302194585330838,0.0734853478067053,1,0.218753205333665,0.232033611786438,0.0104979068295293,0.714285714285714,Epithelial/other
P8,409.528529106,148.169258148,Malignant epithelial cells,0.270151460529517,0.197733624785194,0,1,0.403445209842815,0.252101219047596,0.0613905032362646,0.285714285714286,FAP+CAF-dominant
P8,82.374078288,166.941329238,Epithelial cells,0.0933154487859476,0.226257649226005,0,1,0.168785947056731,0.182036365274372,0.0419209230172469,1,Epithelial/other
P8,371.16659373,258.794374116,Malignant epithelial cells,0.221478859313817,0.327888296962016,0,1,0.293571126280798,0.29185473848801,0,0.857142857142857,SPP1+TAM-dominant
P8,185.192986476,336.4103829,Immune cells,0.110022679947368,0.105621772749473,0,0,0.119875019812264,0.113015696454643,0.116142507319713,0,TLS-like immune
P8,127.241186814,118.9517376,Unknown,0.125376439232224,0,0,0,0.088611080574729,0.0883644447835951,0.146970038545396,0,TLS-like immune
P8,326.411002458,417.371909304,Malignant epithelial cells,0.337908737118925,0.39016346813231,0,1,0.276469917105114,0.295693560288404,0,0.857142857142857,SPP1+TAM-dominant
P8,230.134439838,354.81072981,Immune cells,0.178723752425167,0.094039960187691,0.978883123130601,0,0.184616625501529,0.100230708307857,0.988841835593268,0,TLS-like immune
P8,243.10761372,494.913573252,Immune cells,0.111724758795835,0.133588314938706,0,0,0.200173535872308,0.25487360878326,0.0539764690360729,0,Epithelial/other
P8,448.373705916,494.690538744,Malignant epithelial cells,0.197808499750236,0.203422678698024,0.0500847144957662,1,0.201056256004208,0.181167492842343,0.0169010434480895,1,Epithelial/other
P8,166.049191206,450.71556825,Epithelial cells,0.0737394437375583,0.249329005214494,0,1,0.121755828566454,0.147334965222809,0.0282592331533571,1,Epithelial/other
P8,63.267455436,296.003964534,Epithelial cells,0.178794577910369,0.222535186277138,0.0427641955547975,1,0.144925148876845,0.194511452799235,0.0595428864900036,1,TLS-like immune
P8,223.59209427,247.902855642,Unknown,0.282720164269687,0.244636357849218,0,0,0.0955189820140911,0.0859310273446213,0.0680390406845088,0,TLS-like immune
P8,63.1931106,214.893748458,Epithelial cells,0.125337244682792,0.239778570727872,0,1,0.129502034741528,0.183739736901587,0.0358671505233212,1,Epithelial/other
P8,294.145343634,236.751130242,Unknown,0.205112257073344,0,0,0,0.206720523174633,0.108455101931351,0,0,Epithelial/other
P8,300.762034038,432.166531668,Malignant epithelial cells,0.275612895960055,0.367784299274746,0,1,0.399587726760111,0.413875171022433,0.010864963421714,0.571428571428571,FAP+CAF/SPP1+TAM
P8,140.14001586,192.664642494,Unknown,0.0977822422699847,0.0938709525791853,0,0,0.0593236145485686,0.0868042174677137,0,0.571428571428571,Epithelial/other
P8,172.182640176,174.189950748,Unknown,0.137286433417601,0,0,0,0.0196123476310859,0.0561605240657924,0,0,Epithelial/other
P8,294.182516052,280.986307662,FAP+ Fibroblasts/SPP1+ Macrophages,0.329981877429148,0.376671147972922,0,0,0.377403178081674,0.365658826675138,0,0.571428571428571,FAP+CAF/SPP1+TAM
P8,262.028374482,196.233194622,Unknown,0.344404362261294,0.355737584385794,0,0,0.131482681292085,0.178550133670038,0,0,Epithelial/other
P8,76.01759481,207.496437276,Epithelial cells,0.107486679697789,0.0615691331466885,0,1,0.0982124532938676,0.13180161691952,0,1,Epithelial/other
P8,358.490799192,421.051978686,Malignant epithelial cells,0.259753895206515,0.305126764286192,0,1,0.362398106458564,0.333721105826145,0.0123253475542357,0.714285714285714,FAP+CAF/SPP1+TAM
P8,210.730437642,233.145405696,Immune cells,0,0.134022213594371,0.520404351191368,0,0.0307084612190381,0.150084447973901,0.183866728246189,0,TLS-like immune
P8,428.858186466,218.20209366,FAP+ Fibroblasts/SPP1+ Macrophages,0.373249817050371,0.310365093817796,0,0,0.365416718244449,0.31602065583559,0.027983160595465,0.285714285714286,FAP+CAF/SPP1+TAM
P8,473.799639828,251.322718098,Unknown,0,0.0802925664155777,0,0,0.246663347126003,0.160110537393103,0,0,Epithelial/other
P8,319.757139636,170.361191694,Unknown,0.0602667925651938,0.0805727297681018,0,0,0.158582008933841,0.213514243752537,0,0.285714285714286,Epithelial/other
P8,473.985501918,443.058050142,Myofibroblasts,0.491395245558513,0.235171721778217,0,0,0.397114850176089,0.22974503002087,0.07209829089553,0,FAP+CAF-dominant
P8,454.80453423,490.973296944,Malignant epithelial cells,0.149797820780354,0.181973516128518,0,1,0.282376058651662,0.225142007614175,0.0330733190739802,0.714285714285714,Epithelial/other
P8,140.177188278,244.297131096,Epithelial cells,0.102141207449374,0,0,1,0.0670345056570643,0.130462397989425,0,1,Epithelial/other
P8,249.389752362,373.21107672,Immune cells,0.240307699422485,0.284000473558964,0,0,0.253561770468241,0.343055243816558,0.0336385592494779,0,SPP1+TAM-dominant
P8,422.46453057,236.639612988,Myofibroblasts,0.160360495950782,0.350207652441308,0,0,0.354130667228147,0.298179315804781,0.0312671627139207,0,FAP+CAF/SPP1+TAM
P8,165.677467026,82.039526526,Unknown,0,0.140675857077432,0,0,0.0554202965921514,0.161181933866667,0,0,Epithelial/other
P8,351.874108788,225.63657726,Unknown,0,0.0806065225900498,0,0,0.167724145437075,0.205112118209449,0,0,Epithelial/other
P8,319.645622382,81.890836854,FAP+ Fibroblasts/SPP1+ Macrophages,0.841414199865947,0.33524352295223,0,0,0.416080175148293,0.289010844659034,0,0.428571428571429,FAP+CAF/SPP1+TAM
P8,396.852734568,280.911962826,Unknown,0.33261778620058,0.182972923156012,0,0,0.323810172015523,0.223449530460626,0.0166331259807934,0.142857142857143,Epithelial/other
P8,300.650516784,306.821138172,Malignant epithelial cells,0.247447663178264,0.261454173531215,0,1,0.325839851832335,0.323624668356607,0,0.714285714285714,SPP1+TAM-dominant
P8,242.773061958,185.192986476,Unknown,0.188082783422397,0.0902797360427503,0,0,0.101861062299945,0.105772436090638,0.055713429017435,0,Epithelial/other
P8,172.145467758,122.594634564,Unknown,0.115155297386218,0.110549085490769,0,0,0.0478427120407387,0.141012617360958,0.0627839105425581,0,TLS-like immune
P8,435.400532034,354.587695302,Malignant epithelial cells,0.268022046218637,0.303221485410239,0,1,0.202659660083288,0.229479316430387,0,1,Epithelial/other
P8,384.028250358,303.029551536,FAP+ Fibroblasts/SPP1+ Macrophages,0.342058053877513,0.301052153375185,0,0,0.297572606497363,0.250676956940969,0,0.714285714285714,Epithelial/other
P8,397.038596658,457.852672506,Malignant epithelial cells,0.133476192594451,0.169550153702358,0,1,0.293231760389733,0.26299711518715,0,0.714285714285714,Epithelial/other
P8,127.278359232,163.18691502,Epithelial cells,0.283764911468059,0,0,1,0.148663922597355,0.0901013689015968,0.0490009351187322,0.571428571428571,Epithelial/other
P8,255.820580676,406.406045994,Unknown,0.390253188758159,0.210611867929716,0,0,0.237379308004825,0.190163918769181,0,0,Epithelial/other
P8,274.927203528,277.343410698,FAP+ Fibroblasts/SPP1+ Macrophages,0.250574421347061,0.269892239660982,0,0,0.273739833518047,0.266994647754268,0,0.142857142857143,Epithelial/other
P8,480.193295724,240.245337534,Unknown,0.211733809836636,0.0677548191477234,0,0,0.185395590813163,0.165832339175859,0.0217665681793716,0.142857142857143,Epithelial/other
P8,230.245957092,472.795984542,Unknown,0.105662883510016,0.143211349466784,0,0,0.121492336452393,0.200694992325719,0,0,Epithelial/other
P8,326.448174876,446.886809196,FAP+ Fibroblasts/SPP1+ Macrophages,0.455685425731346,0.309633440653753,0.0614107907323572,0,0.548750619314422,0.395989545987813,0.0165101999151352,0.142857142857143,FAP+CAF/SPP1+TAM
P8,429.044048556,402.540114522,Myofibroblasts,0.292269958346851,0.359965331908253,0,0,0.355070252806898,0.241975301843996,0.0272465159520995,0,FAP+CAF-dominant
P8,345.7034874,465.287156106,Malignant epithelial cells,0.408732637846806,0.234062513597649,0,1,0.308779742911098,0.275313590511746,0,0.857142857142857,Epithelial/other
P8,76.091939646,310.724242062,Epithelial cells,0.123054043309074,0.229476097310289,0,1,0.122512599665425,0.164692637393319,0.0133925279283797,1,Epithelial/other
P8,101.740908066,266.451892224,Epithelial cells,0.206440728699635,0.0864159551626354,0,1,0.09239848519389,0.102650614907218,0.0882403982973024,1,TLS-like immune
P8,352.097143296,446.849636778,Malignant epithelial cells,0.218537152997302,0.235980288502581,0,1,0.461218050927846,0.341768423676196,0.00591036573764219,0.571428571428571,FAP+CAF/SPP1+TAM
P8,339.123969414,299.386654572,FAP+ Fibroblasts/SPP1+ Macrophages,0.693966634138683,0.392879412797262,0,0,0.44437450896473,0.341640001477128,0,0.714285714285714,FAP+CAF/SPP1+TAM
P8,364.884455088,395.217148176,FAP+ Fibroblasts/SPP1+ Macrophages,0.327919943262592,0.294021543281844,0,0,0.454572060144529,0.347430617555357,0.00894127186525633,0.285714285714286,FAP+CAF/SPP1+TAM
P8,172.145467758,115.2344958,Unknown,0,0.132400144315315,0,0,0.0365775653476894,0.14593419074581,0,0,Epithelial/other
P8,197.980298268,277.417755534,Immune cells,0,0.0939051601868866,0,0,0.122085936568286,0.106491617937385,0.0634540950419262,0,TLS-like immune
P8,255.671891004,266.303202552,Unknown,0.209042990699089,0.301021906606688,0,0,0.125449253354392,0.167921845257553,0.0615865834271288,0,TLS-like immune
P8,140.065671024,126.311876364,Unknown,0,0,0,0,0.0843707022749926,0.127912350259018,0.0680390406845088,0,TLS-like immune
P8,313.437828576,262.548788334,Malignant epithelial cells,0.274060199600931,0.272487294445831,0,1,0.391998086198855,0.301003925543041,0,0.714285714285714,FAP+CAF/SPP1+TAM
P8,255.820580676,376.891146102,FAP+ Fibroblasts/SPP1+ Macrophages,0.305149614738932,0.373032017438781,0,0,0.372754463171243,0.423175606434657,0,0,FAP+CAF/SPP1+TAM
P8,69.51242166,137.426429346,Epithelial cells,0.178536029518291,0.146987446121641,0,1,0.150549349069131,0.178220725346933,0,1,Epithelial/other
P8,409.863080868,479.970261216,Malignant epithelial cells,0.197049963076588,0.252378483493203,0,1,0.228284550047322,0.231894711512478,0.012006491043901,0.857142857142857,Epithelial/other
P8,390.198871746,63.37897269,FAP+ Fibroblasts/SPP1+ Macrophages,0.27270726205343,0.248378633335438,0,0,0.252064826269991,0.262540252635678,0,0.428571428571429,Epithelial/other
P8,326.37383004,365.77659312,Malignant epithelial cells,0.293385426274473,0.286943634905092,0,1,0.274222190131386,0.250160215881582,0,0.857142857142857,Epithelial/other
P8,191.660987208,399.083079648,Unknown,0,0,0,0,0.0907028339776269,0.0331652633331481,0,0.428571428571429,Epithelial/other
P8,217.27278321,354.81072981,Immune cells,0.175607782527609,0.208970436655013,1.04314578566166,0,0.161309903017713,0.0940983972318267,0.716588904666362,0,TLS-like immune
P8,422.761909914,524.205438636,Myofibroblasts,0.426365912222454,0.231234567838398,0.145461822636664,0,0.526018201752655,0.307531784218055,0.0765922632900449,0,FAP+CAF/SPP1+TAM
P8,178.948020252,494.95074567,Epithelial cells,0.0879072470637113,0.253172871543489,0,1,0.120119933676584,0.0965521910266673,0.0601254468682531,1,TLS-like immune
P8,454.544327304,247.642648716,Myofibroblasts,0.397648674050319,0.303131856926325,0,0,0.288107042520079,0.219015560725611,0,0,Epithelial/other
P8,165.97484637,362.24521341,Unknown,0.123587837151792,0.118644323665721,0,0,0.113457368730843,0.0860399173419704,0,0.571428571428571,Epithelial/other
P8,274.815686274,144.60070602,FAP+ Fibroblasts/SPP1+ Macrophages,0.226309304823996,0.309234578331199,0,0,0.277707452792963,0.287967027335429,0,0,SPP1+TAM-dominant
P8,319.757139636,192.478780404,Unknown,0.117637094561782,0.112931610779311,0,0,0.178679224848328,0.109190045130169,0,0.142857142857143,Epithelial/other
P8,364.698592998,203.51898855,Myofibroblasts,0.548503687695736,0.471493995981827,0,0,0.491329024093751,0.348107016287964,0,0,FAP+CAF/SPP1+TAM
P8,146.793878682,424.955082576,Epithelial cells,0.905213142321426,0.505715771244957,0.129321372327849,1,0.479248391650944,0.277544057750832,0.0462605535599906,0.857142857142857,FAP+CAF-dominant
P8,159.358155966,174.227123166,Unknown,0.14843201546389,0,0,0,0.0767235158344136,0.0519606476372459,0,0,Epithelial/other
P8,243.033268884,421.16349594,Unknown,0.216626338352686,0.370626934221081,0,0,0.218718448364637,0.198247454469266,0,0,Epithelial/other
P8,204.522643836,421.200668358,Immune cells,0,0,0,0,0.0784163901857985,0.0452440012215309,0.107439422108164,0.142857142857143,TLS-like immune
P8,108.023046708,166.90415682,Epithelial cells,0.0871726919140037,0.0836857842374436,0,1,0.0888973682160533,0.159687133922289,0,1,Epithelial/other
P8,300.464654694,151.960844784,Malignant epithelial cells,0.263291050268166,0.354127863450175,0,1,0.313378022288867,0.245062578639501,0,0.428571428571429,Epithelial/other
P8,473.725294992,170.212502022,Malignant epithelial cells,0.216209979322065,0.279519530216706,0,1,0.218824892355405,0.270711945627269,0.00705037103473748,0.857142857142857,Epithelial/other
P8,473.613777738,66.984697236,Malignant epithelial cells,0.196168874147459,0.311688281048691,0,1,0.23733127593028,0.216210653993688,0,0.857142857142857,Epithelial/other
P8,486.624124038,243.925406916,Unknown,0.0680921257349716,0.130736881411145,0,0,0.166867082572549,0.12236993755016,0.0217665681793716,0.285714285714286,Epithelial/other
P8,140.028498606,82.076698944,Unknown,0,0,0,0,0.0568021660170054,0.0512126428366757,0.0694482210558186,0,TLS-like immune
P8,191.586642372,310.612724808,Immune cells,0.253118442155879,0.266080837952112,0,0,0.200503644098473,0.155827948296666,0.431824900715993,0,TLS-like immune
P8,480.341985396,380.348180976,Myofibroblasts,0.373628616949207,0.110335969262371,0,0,0.235823762986964,0.13424118426793,0,0.285714285714286,Epithelial/other
P8,133.857877218,321.72727779,Epithelial cells,0,0.0892545265033618,0.371893860430673,1,0.0760201202865164,0.172691429588428,0.0531276943472391,1,Epithelial/other
P8,95.310079752,255.411684078,Epithelial cells,0,0.181796624713505,0,1,0.0702295547688635,0.145466239308071,0.024699619166616,1,Epithelial/other
P8,255.671891004,258.90589137,Unknown,0,0.238842402501964,0,0,0.0966851361362136,0.141322633602452,0.0667522681079002,0,TLS-like immune
P8,198.203332776,520.748403762,Unknown,0.114751471431001,0.330484237721284,0,0,0.0632619090868929,0.148259089741271,0,0.285714285714286,Epithelial/other
P8,178.948020252,517.06833438,Epithelial cells,0.104435200055797,0.200515584107131,0,1,0.089123811501354,0.100030485861899,0.0579101865208669,1,TLS-like immune
P8,242.698717122,111.442909164,Malignant epithelial cells,0.202680610499655,0.334244801073919,0,1,0.287386912756486,0.250671906658469,0,0.571428571428571,Epithelial/other
P8,120.773186082,93.154079508,Malignant epithelial cells,0.0590148419112518,0.192516244870812,0,1,0.0664417758932489,0.149959427610171,0,0.428571428571429,Epithelial/other
P8,351.911281206,247.75416597,FAP+ Fibroblasts/SPP1+ Macrophages,0.276930637473794,0.258600724277816,0,0,0.512287270353115,0.28486992832524,0,0,FAP+CAF/SPP1+TAM
P8,159.28381113,100.477045854,Unknown,0,0,0,0,0.0573882429849596,0.0722104423420826,0,0,Epithelial/other
P8,120.959048172,240.617061714,Epithelial cells,0.141702105014447,0.136034020813869,0,1,0.118850173771947,0.0863838221015054,0.0581826664935802,1,TLS-like immune
P8,178.576296072,133.63484271,Unknown,0,0.123979252880167,0,0,0.0481850935421534,0.0753101784765853,0.0627839105425581,0,TLS-like immune
P8,127.166841978,59.959110234,Unknown,0.122229836807216,0.183376894792018,0,0,0.0448777050771026,0.178212669994867,0,0,Epithelial/other
P8,467.480328768,343.510314738,Malignant epithelial cells,0.327399379332887,0.177818726907943,0,1,0.16970344637556,0.212521877725902,0,0.857142857142857,Epithelial/other
P8,127.241186814,111.591598836,Unknown,0,0,0.552516985026212,0,0.034920680061445,0.0828542789908246,0.146970038545396,0,TLS-like immune
P8,454.43281005,151.812155112,Malignant epithelial cells,0.27136468382715,0.437396631342269,0,1,0.256712053304788,0.385701055365439,0.00632645909343814,0.571428571428571,SPP1+TAM-dominant
P8,268.682237304,413.766184758,Unknown,0.135169666295984,0.0648814398220725,0,0,0.247316552935779,0.222125704541507,0.0374816438468233,0.142857142857143,Epithelial/other
P8,396.704044896,140.809119384,Malignant epithelial cells,0.132630922749175,0.177720349057596,0,1,0.159652107441822,0.228241294395751,0,1,Epithelial/other
P8,409.714391196,339.867417774,FAP+ Fibroblasts/SPP1+ Macrophages,0.399136049215518,0.204390053674335,0,0,0.238450029993603,0.244699848020386,0,0.857142857142857,Epithelial/other
P8,153.076017324,288.532308516,Epithelial cells,0.216506037144462,0.103922897829342,0,1,0.105631152090359,0.090380269933363,0.033504837456885,0.857142857142857,Epithelial/other
P8,313.698035502,520.636886508,FAP+ Fibroblasts/SPP1+ Macrophages,0.292749161114742,0.37829744797381,0,0,0.553015517285166,0.435896495927375,0.0102983814612496,0.142857142857143,FAP+CAF/SPP1+TAM
P8,307.007000262,266.228857716,Malignant epithelial cells,0.197998210056794,0.282712589598275,0,1,0.350956731688864,0.316287103831991,0,0.714285714285714,FAP+CAF/SPP1+TAM
P8,146.719533846,365.96245521,Epithelial cells,0.100562282568382,0.216728192789144,0,1,0.100013429931581,0.210171351617771,0,0.857142857142857,Epithelial/other
P8,454.544327304,262.400098662,Unknown,0.164457974758508,0.236819483652252,0,0,0.161986940835674,0.187647766751442,0.0441526293854695,0,Epithelial/other
P8,307.081345098,332.618796264,Malignant epithelial cells,0.258648372811536,0.146182281901068,0.0866904664648848,1,0.360923564879048,0.293243333306289,0.0208249931731615,0.714285714285714,FAP+CAF/SPP1+TAM
P8,300.501827112,174.078433494,Malignant epithelial cells,0.218806262555565,0.245603653696129,0,1,0.230418223483956,0.236865939239785,0,0.857142857142857,Epithelial/other
P8,326.336657622,343.65900441,Malignant epithelial cells,0.356329885807752,0.264334414358216,0,1,0.530364511370635,0.346131851789384,0.00757072336079869,0.571428571428571,FAP+CAF/SPP1+TAM
P8,448.039154154,162.852363258,FAP+ Fibroblasts/SPP1+ Macrophages,0.544354256699339,0.398307048666266,0,0,0.299566650448313,0.295951495401676,0.0128886999600294,0.714285714285714,SPP1+TAM-dominant
P8,358.565144028,502.162194762,FAP+ Fibroblasts/SPP1+ Macrophages,0.595538982230557,0.36423863871418,0,0,0.562445095091657,0.373795394177184,0,0.142857142857143,FAP+CAF/SPP1+TAM
P8,352.097143296,432.092186832,FAP+ Fibroblasts/SPP1+ Macrophages,0.806942707280492,0.380864475101062,0,0,0.379334058370235,0.311801586484642,0.00743415100312979,0.857142857142857,FAP+CAF/SPP1+TAM
P8,473.76246741,214.447679442,Myofibroblasts,0.140405733843092,0.269579008978736,0.280811467686183,0,0.249239809048825,0.229429760986409,0.0401159239551691,0.142857142857143,Epithelial/other
P8,467.591846022,468.855708234,Malignant epithelial cells,0.10609418927665,0.203700843411168,0,1,0.17525119097032,0.242478908991855,0,1,Epithelial/other
P8,229.948577748,207.347747604,Unknown,0,0.14236186890038,0,0,0.112336497070937,0.0984064518146997,0,0,Epithelial/other
P8,435.214669944,185.007124386,Unknown,0.309048535154593,0.204579589830634,0,0,0.351581012650042,0.285738995521086,0.0418712676221985,0.428571428571429,FAP+CAF/SPP1+TAM
P8,255.93209793,487.51626207,Unknown,0.209479681410854,0,0.365967269658283,0,0.270614378139599,0.201183950120224,0.0522810385226119,0,Epithelial/other
P8,364.958799924,468.967225488,Malignant epithelial cells,0.187536650659158,0.220956458844503,0,1,0.242650340638803,0.229052218559156,0.0109987891113755,1,Epithelial/other
P8,429.006876138,380.422525812,Myofibroblasts,0.375693422847153,0.143241604317323,0,0,0.33094421521366,0.202428702631878,0,0.285714285714286,Epithelial/other
P8,140.32587795,391.760113302,Epithelial cells,0.132334944089948,0.248740790850444,0.115432938987013,1,0.103316055269398,0.147726183614803,0.037282277481427,1,Epithelial/other
P8,338.863762488,63.416145108,Malignant epithelial cells,0.266717981945983,0.234348585907008,0,1,0.28166360151415,0.272533513429931,0,0.571428571428571,Epithelial/other
P8,499.41143583,229.16795697,Malignant epithelial cells,0.21487936370079,0.138426303902367,0,1,0.266696926045295,0.228112297079411,0.00743906852479245,0.714285714285714,Epithelial/other
P8,467.405983932,284.517687372,Unknown,0.252815522352917,0.0809009671529335,0,0,0.0823249102596484,0.146810277856966,0,0,Epithelial/other
P8,358.193419848,133.44898062,FAP+ Fibroblasts/SPP1+ Macrophages,0.334517260685487,0.255043086695074,0.0503944716665165,0,0.328026957394474,0.244789839966757,0.0351293207392753,0.571428571428571,Epithelial/other
P8,172.48001952,461.792948814,Epithelial cells,0.132335542927134,0.190563181815073,0,1,0.108293727730634,0.155215036406535,0.037561313129275,1,Epithelial/other
P8,416.14521951,343.547487156,Malignant epithelial cells,0.19787147461867,0.282602989244204,0,1,0.263465916841604,0.275261148188929,0,0.857142857142857,Epithelial/other
P8,332.730313518,332.581623846,Malignant epithelial cells,0.203060047917087,0.30582736436138,0,1,0.287990426508777,0.281807806707596,0.00757072336079869,0.857142857142857,SPP1+TAM-dominant
P8,467.331639096,225.525060006,Myofibroblasts,0.131617292033078,0.126352600351755,0,0,0.160142252989882,0.205670068452375,0,0.142857142857143,Epithelial/other
P8,184.969951968,107.837184618,Myofibroblasts,0.136563738273332,0.15806544425062,0,0,0.0855015267491826,0.156059412272809,0,0,Epithelial/other
P8,217.384300464,458.038534596,Malignant epithelial cells,0.101653591444026,0.194669622763999,0,1,0.158830819025013,0.0995482511866668,0,0.285714285714286,Epithelial/other
P8,461.012328036,302.9552067,Malignant epithelial cells,0.255093433934691,0.104457523854492,0,1,0.256241347565662,0.187782253995524,0,0.571428571428571,Epithelial/other
P8,268.459202796,207.273402768,Unknown,0.117490114151127,0.112790509585082,0,0,0.16923117737934,0.147821050549014,0,0,Epithelial/other
P8,133.8207048,277.49210037,Epithelial cells,0,0.0784110091279259,0,1,0.0751174208715799,0.151057367593125,0,1,Epithelial/other
P8,185.341676148,491.270676288,Epithelial cells,0.108833291919715,0,0,1,0.12564583315936,0.0962343587925186,0.0601254468682531,1,TLS-like immune
P8,166.012018788,399.120252066,Epithelial cells,0.14911314333813,0.162373891649255,0,1,0.0995951143232061,0.188880644253468,0.0217240093243741,1,Epithelial/other
P8,274.89003111,240.468372042,Unknown,0.123153662757178,0,0,0,0.166809600409843,0.146496483355214,0,0,Epithelial/other
P8,448.373705916,502.050677508,Malignant epithelial cells,0.346807902199874,0.320220213017206,0.06822258964086,1,0.336458832614878,0.286074289143995,0.0394339237239547,0.571428571428571,SPP1+TAM-dominant
P8,403.172045628,210.841954896,FAP+ Fibroblasts/SPP1+ Macrophages,0.812198611737952,0.448838503343746,0,0,0.643313083125855,0.377503337976874,0,0,FAP+CAF/SPP1+TAM
P8,76.01759481,214.85657604,Epithelial cells,0.0825340312049638,0.118849004935148,0,1,0.0897056097134185,0.123359236640042,0.0362662556737933,1,Epithelial/other
P8,281.283687006,192.515952822,Unknown,0.393717387949278,0.0944921731078267,0,0,0.173254416715847,0.104701653510879,0,0,Epithelial/other
P8,332.6931411,288.346446426,Malignant epithelial cells,0.1811359493284,0.299386575763074,0,1,0.286256752531012,0.292499128204921,0.0126153088456623,1,SPP1+TAM-dominant
