program,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Telocyte_CAF,1.40697054464729e-21,6.53830935806609,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,RP11-475D10.4
Telocyte_CAF,9.449513641189021e-15,6.47835305196477,0.077,0.001,3.38783963063909e-10,telocyte-like CAF,RP11-531A24.3
Telocyte_CAF,5.252635516518071e-19,6.47097459890496,0.154,0.003,1.88317488538206e-14,telocyte-like CAF,FOXQ1
Telocyte_CAF,1.40697054464729e-21,6.46828930428446,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,SNORA80E
Telocyte_CAF,1.40697054464729e-21,6.39558433923936,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,CCDC160
Telocyte_CAF,6.32201632373849e-07,6.38201598431692,0.077,0.003,0.0226656929238672,telocyte-like CAF,RP11-131L23.2
Telocyte_CAF,2.3623464875150397e-11,6.36434328553541,0.077,0.001,8.46948462703892e-07,telocyte-like CAF,BEAN1
Telocyte_CAF,1.40697054464729e-21,6.33743001154956,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,AP000473.8
Telocyte_CAF,2.4555149632543297e-11,6.33658847676161,0.077,0.001,8.80351224625942e-07,telocyte-like CAF,RPL21P133
Telocyte_CAF,2.72975078153102e-09,6.32657620985482,0.077,0.002,9.786702501945e-05,telocyte-like CAF,FOXC2-AS1
Telocyte_CAF,9.449513641189021e-15,6.31172064461486,0.077,0.001,3.38783963063909e-10,telocyte-like CAF,KIF1A
Telocyte_CAF,5.67492507999012e-28,6.30952539734764,0.154,0.002,2.03457413967806e-23,telocyte-like CAF,AC012358.4
Telocyte_CAF,9.64639700311317e-29,6.30421667859498,0.308,0.008,3.45842625355613e-24,telocyte-like CAF,MDFI
Telocyte_CAF,8.97479276969688e-15,6.29445417826651,0.077,0.001,3.21764270379173e-10,telocyte-like CAF,RC3H1-IT1
Telocyte_CAF,1.40697054464729e-21,6.25754882218254,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,DNAH12
Telocyte_CAF,2.72975078153102e-09,6.23684430545577,0.077,0.002,9.786702501945e-05,telocyte-like CAF,TMEM215
Telocyte_CAF,1.40697054464729e-21,6.22754205898539,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,NDUFA3P2
Telocyte_CAF,1.40697054464729e-21,6.21873152744767,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,RP11-762H8.4
Telocyte_CAF,9.449513641189021e-15,6.21474561672798,0.077,0.001,3.38783963063909e-10,telocyte-like CAF,TAS2R15P
Telocyte_CAF,9.449513641189021e-15,6.20570389506661,0.077,0.001,3.38783963063909e-10,telocyte-like CAF,FNDC1-IT1
Telocyte_CAF,2.3623464875150397e-11,6.19900012321908,0.077,0.001,8.46948462703892e-07,telocyte-like CAF,RPS16P9
