draw,median_patient_mean_difference
2246,-0.059689401179089
2247,-0.0642561736562232
2248,-0.0547580561753735
2249,-0.0689854702609624
2250,-0.0626687516471574
2251,-0.0623041827295975
2252,-0.0601902159079304
2253,-0.0797268662968776
2254,-0.0496681494219613
2255,-0.0832644572901396
2256,-0.0717132308404552
2257,-0.0731087104194636
2258,-0.0686053156463367
2259,-0.0748007373776832
2260,-0.0698741466979816
2261,-0.0825468032928684
2262,-0.0891629227421407
2263,-0.083811024005971
2264,-0.0739105471303525
2265,-0.0733508022729939
2266,-0.0911821837995997
2267,-0.0724356473576532
2268,-0.0724189698818116
2269,-0.0640542264594294
2270,-0.0876915070538026
2271,-0.0629234307727038
2272,-0.0839038979734792
2273,-0.0819256314329955
2274,-0.0676361274725674
2275,-0.0740561768378596
2276,-0.0727255052161353
2277,-0.086277641458575
2278,-0.0695800727190916
2279,-0.0654370036300462
2280,-0.0740670796343911
2281,-0.0422517261066453
2282,-0.0511834731859576
2283,-0.0644873511587371
2284,-0.0811977443219581
2285,-0.0743827245653003
2286,-0.0617715684348425
2287,-0.0527814068829308
2288,-0.0698544375332965
2289,-0.0475354182193647
2290,-0.0723121297140165
2291,-0.0584352474907555
2292,-0.0506964843981685
2293,-0.0729561806387734
2294,-0.0675983329626795
2295,-0.0516589944326898
2296,-0.043416029357996
2297,-0.0844187070312543
2298,-0.0657702143666543
2299,-0.072829201461915
2300,-0.0589911048689489
2301,-0.0752789250226952
2302,-0.0725895331150018
2303,-0.0714169501090625
2304,-0.10164185781802
2305,-0.0610161886864286
2306,-0.0514299515588248
2307,-0.0625367127733696
2308,-0.102127625913444
2309,-0.0882151609099289
2310,-0.0705648800382445
2311,-0.0779007206701541
2312,-0.0608077395126053
2313,-0.0560624491419833
2314,-0.0748553301066398
2315,-0.0750240708430051
2316,-0.0783815320298898
2317,-0.0834717883455793
2318,-0.0791444638761348
2319,-0.0505857757066849
2320,-0.0527480271649487
2321,-0.0593506494706337
2322,-0.0788285978667712
2323,-0.0750399516596677
2324,-0.0578506794200316
2325,-0.077832081744312
2326,-0.0768961251645668
2327,-0.0563965415472655
2328,-0.0799484156460427
2329,-0.0868621957797019
2330,-0.0337126194883997
2331,-0.0446111074260244
2332,-0.0612880156021883
2333,-0.0671076466819911
2334,-0.0762464566917661
2335,-0.0600943926989925
2336,-0.0628095583461129
2337,-0.0690163385847381
2338,-0.0785808585734038
2339,-0.0757057295241634
2340,-0.0907773243677279
2341,-0.0764659049340752
2342,-0.0727205384666719
2343,-0.072848734071203
2344,-0.0738110453338179
2345,-0.081587328548202
2346,-0.0970296742914329
2347,-0.073692418029482
2348,-0.0675756453449599
2349,-0.0855053082909045
2350,-0.0728234083650391
2351,-0.0644639926065827
2352,-0.0662662179664279
2353,-0.0622871746826651
2354,-0.0539743313007132
2355,-0.0539935605969217
2356,-0.0620664120780883
2357,-0.075111402529339
2358,-0.0827319167323701
2359,-0.0838906623134355
2360,-0.0668407689285915
2361,-0.0855989994715656
2362,-0.0591281848356265
2363,-0.0696165316214286
2364,-0.078846053939797
2365,-0.101675420060269
2366,-0.0594044654232293
2367,-0.060119803971609
2368,-0.0849023977764798
2369,-0.0490662050397909
2370,-0.0641212743995261
2371,-0.0949928439462914
2372,-0.0568960016930614
2373,-0.0678497657367251
2374,-0.0779765587605055
2375,-0.0667096989738514
2376,-0.073267100339319
2377,-0.081348632626735
2378,-0.0762025436280196
2379,-0.0850550448319738
2380,-0.0647432277136075
2381,-0.0650422565643236
2382,-0.0855174384597992
2383,-0.0955238867646714
2384,-0.0710754809232249
2385,-0.0627705580855667
2386,-0.0772948717277763
2387,-0.058586215329232
2388,-0.0809565892658451
2389,-0.0850186819082917
2390,-0.0544094081544247
2391,-0.0768000450034901
2392,-0.0780768102216506
2393,-0.0590921658139388
2394,-0.0669777911668249
2395,-0.0657111973218039
2396,-0.0772434721168962
2397,-0.0688068610765609
2398,-0.0907774136364699
2399,-0.0723816277173958
2400,-0.0564196373488825
2401,-0.0891574277478399
2402,-0.062734527246013
2403,-0.0831573755762014
2404,-0.0810010702570327
2405,-0.063510064780314
2406,-0.0977629511506578
2407,-0.0652133004599392
2408,-0.0854873675511754
2409,-0.0844440584762672
2410,-0.0789785856664888
2411,-0.0591565405946404
2412,-0.0729992631935024
2413,-0.0627167228364006
2414,-0.0581365030549178
2415,-0.0706991744992405
2416,-0.0586531309412802
2417,-0.0886072519140599
2418,-0.061643369017073
2419,-0.0856455026650789
2420,-0.101204650858732
2421,-0.0597375523727026
2422,-0.0719809644320421
2423,-0.0778810958782679
2424,-0.0723669802936182
2425,-0.0839373246033218
2426,-0.0776165868328305
2427,-0.0556603276051619
2428,-0.0561718190030453
2429,-0.081524463770384
2430,-0.0829977839176151
2431,-0.0669961795603248
2432,-0.067348199979692
2433,-0.0766876907185636
2434,-0.0760269722127514
2435,-0.0593912332126628
2436,-0.0506409580837422
2437,-0.0576873399148998
2438,-0.0667960524022156
2439,-0.0979318337531229
2440,-0.0894946805855451
2441,-0.0658654429669517
2442,-0.064704018060357
2443,-0.0666515910367749
2444,-0.0835627062342121
2445,-0.0869949689299213
2446,-0.0765585362950804
2447,-0.0677089995459277
2448,-0.0609960703346142
2449,-0.0650230522160244
2450,-0.0477627454156808
2451,-0.0785019108107003
2452,-0.0704621609122548
2453,-0.0863652211117129
2454,-0.0566660743064472
2455,-0.0538933802673356
2456,-0.0753345117353409
2457,-0.0510642679947753
2458,-0.0823431983903689
2459,-0.0932021754909182
2460,-0.0741154358251208
2461,-0.0564349829001833
2462,-0.0865805427223416
2463,-0.0846010182821521
2464,-0.0798233623164761
2465,-0.060218639555304
2466,-0.0719361236617323
2467,-0.0826451525578977
2468,-0.0696042909768894
2469,-0.0895453539101911
2470,-0.0726735637199741
2471,-0.0845669243469626
2472,-0.0826633127254253
2473,-0.0627361336568903
2474,-0.073515937763832
2475,-0.0715781637645204
2476,-0.0673680192199225
2477,-0.0488619925114153
2478,-0.0743530004392033
2479,-0.0876860181167086
2480,-0.0815070816165247
2481,-0.0602521478379182
2482,-0.0845520712985629
2483,-0.0787618360308413
2484,-0.0852493841415303
2485,-0.0979401353897301
2486,-0.107573767799371
2487,-0.0773987429727272
2488,-0.0785381032203571
2489,-0.0708186807907899
2490,-0.0798293009559736
2491,-0.081368366227469
2492,-0.0559449869914704
2493,-0.0627112486526113
2494,-0.0721424553989365
2495,-0.0683846435424956
2496,-0.0570337137116588
2497,-0.0700861989525718
2498,-0.0676245193960323
2499,-0.0674081742961248
2500,-0.0775004334679756
2501,-0.084486228293912
2502,-0.0897670494218587
2503,-0.0742767776939103
2504,-0.0748077001655382
2505,-0.0607309548234416
2506,-0.0788359927343453
2507,-0.0566284938932886
2508,-0.0768480909477807
2509,-0.0817132770307073
2510,-0.0623583303184964
2511,-0.0668916301224014
2512,-0.0802221639412963
2513,-0.0989424660644049
2514,-0.0839534279449536
2515,-0.050296517782712
2516,-0.0765429395511414
2517,-0.0915127166144181
2518,-0.0430496200778965
2519,-0.0904310492774002
2520,-0.0881514796214499
2521,-0.094243815851704
2522,-0.0541977225306644
2523,-0.0912920019543812
2524,-0.0596567463884041
2525,-0.114887914268714
2526,-0.0748279942225769
2527,-0.070290360626648
2528,-0.0647854601733684
2529,-0.0539874041326935
2530,-0.0752146681328755
2531,-0.0687647964124343
2532,-0.0371683668957742
2533,-0.0963507966264336
2534,-0.0604650076029879
2535,-0.0935362954326826
2536,-0.0552638587939942
2537,-0.06707351882958
2538,-0.0715774234486616
2539,-0.0595356632842778
2540,-0.0743449890472808
2541,-0.0858877063419762
2542,-0.0508027808003676
2543,-0.0692120596937457
2544,-0.0583818201811877
2545,-0.0570833357069655
2546,-0.0907182013577222
2547,-0.047482401908687
2548,-0.0611504895428098
2549,-0.0637421337798859
2550,-0.0702063312874149
2551,-0.0699395629094252
2552,-0.0746299877403267
2553,-0.0619187169953333
2554,-0.0788965141643201
2555,-0.0648860450947591
2556,-0.0624430641067713
2557,-0.0635965589030253
2558,-0.0677908777792126
2559,-0.0631460462112977
2560,-0.0878302850107468
2561,-0.0540918468441658
2562,-0.0681435573594801
2563,-0.0803650751304236
2564,-0.0584037137085851
2565,-0.0893955519814231
2566,-0.0699863151310404
2567,-0.0804095544380825
2568,-0.0813755701313131
2569,-0.090430924405232
2570,-0.0667215032374568
2571,-0.0704215097208942
2572,-0.058850834349611
2573,-0.0700303410011849
2574,-0.0392929423226619
2575,-0.0840311949086361
2576,-0.0663182296782625
2577,-0.0627592548114657
2578,-0.0835339961143662
2579,-0.0684210329790464
2580,-0.069184015957098
2581,-0.0784371944062595
2582,-0.0729012738746462
2583,-0.079659262001357
2584,-0.0429982046997297
2585,-0.0530437657741835
2586,-0.0554426216578744
2587,-0.083963975244102
2588,-0.0855783933587698
2589,-0.0535295518583582
2590,-0.0622931801759085
2591,-0.0664385949689319
2592,-0.0710924712944812
2593,-0.0556126680029241
2594,-0.0614504403020536
2595,-0.0767525195407193
2596,-0.0733099744905585
2597,-0.0563407523605688
2598,-0.0801697698549237
2599,-0.0738960631644591
2600,-0.0882638426347914
2601,-0.0626486162869397
2602,-0.0944965943666708
2603,-0.0738803446956426
2604,-0.0648623289271683
2605,-0.0631613030652451
2606,-0.0669473295325778
2607,-0.0831606561028698
2608,-0.0797866153841213
2609,-0.0688471943803487
2610,-0.0824261535140399
2611,-0.0709557825585795
2612,-0.0988277273136592
2613,-0.0690380325548575
2614,-0.0804483115419063
2615,-0.0497925826310395
2616,-0.0868526716899381
2617,-0.0654294615209217
2618,-0.0787484563971627
2619,-0.0567998499740152
2620,-0.0740714692193276
2621,-0.0676582190484568
2622,-0.0686459074616838
2623,-0.0800351271333553
2624,-0.0547660260080264
2625,-0.0772135436293387
2626,-0.0585634613603402
2627,-0.0628140908049003
2628,-0.0830764361033466
2629,-0.064145458959159
2630,-0.098560376064641
2631,-0.0803582348765795
2632,-0.100793241866115
2633,-0.0705309343253727
2634,-0.0884125458680185
2635,-0.0531600654336915
2636,-0.0664530672849177
2637,-0.0711898494665804
2638,-0.0754883247141248
2639,-0.0637767396180955
2640,-0.0873572230769716
2641,-0.0734297201955453
2642,-0.0708824510113355
2643,-0.0659976999015486
2644,-0.0745883953266579
2645,-0.0695894172398119
2646,-0.0483188360820776
2647,-0.0722502049686874
2648,-0.0600106764112493
2649,-0.0827141149829897
2650,-0.0506264442685044
2651,-0.0698293416458835
2652,-0.0719715868772833
2653,-0.0644395030728401
2654,-0.094126796392422
2655,-0.0845588685151022
2656,-0.0912657434627824
2657,-0.0704720484744989
2658,-0.0460907909502826
2659,-0.0843593345416997
2660,-0.0744689244031665
2661,-0.0765325871316377
2662,-0.0771226973423709
2663,-0.0921182630274442
2664,-0.0805600398779604
2665,-0.0707623163704493
2666,-0.0499452497541553
2667,-0.0764195413485129
2668,-0.0601346464529383
2669,-0.0605953163764703
2670,-0.072657404585864
2671,-0.0699350866232916
2672,-0.0513481847940416
2673,-0.0617729120170381
2674,-0.0838204993564193
2675,-0.0626679927807399
2676,-0.052520557767822
2677,-0.0848309300614514
2678,-0.0826176013940763
2679,-0.0482667659341373
2680,-0.0654812031525718
2681,-0.0704525319098178
2682,-0.0756087268211602
2683,-0.0699598696241599
2684,-0.0735506352254552
2685,-0.038417570098492
2686,-0.0549311649781077
2687,-0.0927546893776643
2688,-0.0870467327112815
2689,-0.0678654478351444
2690,-0.0776774603667163
2691,-0.0609509224474465
2692,-0.0616121422616816
2693,-0.0848851018121
2694,-0.0822721990330461
2695,-0.0374013087656825
2696,-0.0570222987805049
2697,-0.0759273241978107
2698,-0.0926369398112496
2699,-0.065194914518146
2700,-0.0797829971048226
2701,-0.0470074920719561
2702,-0.0660229025896998
2703,-0.0667899168141192
2704,-0.0665159540672975
2705,-0.104985040784909
2706,-0.0862599196423849
2707,-0.0694494397648572
2708,-0.063248531351672
2709,-0.0855810870281701
2710,-0.0873335948202422
2711,-0.0725367616098523
2712,-0.0951068326138995
2713,-0.074369570082054
2714,-0.0604366730897272
2715,-0.0568940980419329
2716,-0.0844861358828964
2717,-0.0625707860657642
2718,-0.0732113373770441
2719,-0.0651067798383209
2720,-0.0758754861046576
2721,-0.0849245451851513
2722,-0.0892179196151249
2723,-0.0851414442638708
2724,-0.0728776207699876
2725,-0.0732277612144173
2726,-0.083533685635648
2727,-0.0878826708122823
2728,-0.070658031488777
2729,-0.076746854650746
2730,-0.0734999549595443
2731,-0.0878930766066463
2732,-0.0621740578933431
2733,-0.0782647724427523
2734,-0.0653562345883562
2735,-0.0806513570977653
2736,-0.0771643840890142
2737,-0.0686383142155402
2738,-0.0661881801196851
2739,-0.0611879775484763
2740,-0.0631503398537097
2741,-0.0752803813346619
2742,-0.0711448012412219
2743,-0.0650381673460174
2744,-0.0674571154681169
2745,-0.0675545428864488
2746,-0.0475260710984933
2747,-0.0737257785218636
2748,-0.0750182541236876
2749,-0.0639974943561907
2750,-0.0668501005338921
2751,-0.0883871090786433
2752,-0.0732201995223189
2753,-0.0667874247434488
2754,-0.0740058617417571
2755,-0.0759057707222842
2756,-0.057654131955289
2757,-0.0946251192870038
2758,-0.112508111530522
2759,-0.0712257970414347
2760,-0.0891561696114008
2761,-0.0803545096184482
2762,-0.0595726323829191
2763,-0.0782460505213775
2764,-0.0852598232459163
2765,-0.0566375645815046
2766,-0.0818017974067043
2767,-0.0714601972503373
2768,-0.0727923217895485
2769,-0.0702654407563963
2770,-0.0770303623231613
2771,-0.0975894637750055
2772,-0.0638100901541128
2773,-0.0551925760787046
2774,-0.0853781921732606
2775,-0.0929497242418015
2776,-0.0567271938079769
2777,-0.0916158495377849
2778,-0.0641743863945783
2779,-0.0694053170038433
2780,-0.0770178265964905
2781,-0.0837726645192864
2782,-0.0834953488264901
2783,-0.0853680456108435
2784,-0.0463883052768024
2785,-0.0718203736249441
2786,-0.0680934623695641
2787,-0.0638099781031558
2788,-0.075037470260069
2789,-0.0819632136607994
2790,-0.0800677924030296
2791,-0.0746434261529828
2792,-0.0665078898315484
2793,-0.0670561684464877
2794,-0.0596301896923939
2795,-0.0646580445001485
2796,-0.0755631402034268
2797,-0.0401877073075032
2798,-0.0774280175027707
2799,-0.0547467625042094
2800,-0.0797414780728315
2801,-0.0680870330476371
2802,-0.0551913735047905
2803,-0.0739404441460917
2804,-0.0578760067738051
2805,-0.0786934994902299
2806,-0.0579703389991259
2807,-0.0822786560063219
2808,-0.0756637962875618
2809,-0.0604093590344721
2810,-0.0680355236497787
2811,-0.0857365749163689
2812,-0.0801793772949409
2813,-0.072065239481564
2814,-0.0729336709419849
2815,-0.0741039052787023
2816,-0.0872828766914088
2817,-0.0627287851795344
2818,-0.0488122201737768
2819,-0.0721456487348145
2820,-0.0632532761198496
2821,-0.0483241590693885
2822,-0.0594186163698401
2823,-0.084363229441618
2824,-0.0609558331347998
2825,-0.0754758817689328
2826,-0.0859723143759053
2827,-0.0864946285973295
2828,-0.0666248760708311
2829,-0.0610471342947151
2830,-0.0665158285423956
2831,-0.0893996894266779
2832,-0.0779229275639696
2833,-0.0674963688091105
2834,-0.0800152174879948
2835,-0.062630757674291
2836,-0.0714487314588402
2837,-0.0922367562815791
2838,-0.0740796536768805
2839,-0.0851172731170679
2840,-0.0746404484863848
2841,-0.0620260417713124
2842,-0.0676643625884891
2843,-0.0612451056245465
2844,-0.066293327528629
2845,-0.0655896021356901
2846,-0.0705266950255638
2847,-0.0647615064443887
2848,-0.0644958581600948
2849,-0.106551139850156
2850,-0.0657774484805115
2851,-0.0759572717281419
2852,-0.08154318597728
2853,-0.0722151422781407
2854,-0.0588748017862122
2855,-0.0755414403666594
2856,-0.0394808652292891
2857,-0.0640422643056945
2858,-0.0836822781102505
2859,-0.0446528804942595
2860,-0.0676477596679065
2861,-0.0806994379049624
2862,-0.082258286160364
2863,-0.0577028706111924
2864,-0.0490596837322812
2865,-0.0843859351003363
2866,-0.0697235837224508
2867,-0.0741617763596459
2868,-0.0859517130205192
2869,-0.0759753065526601
2870,-0.0758876429145696
2871,-0.0758395271007925
2872,-0.0792028067493701
2873,-0.0624998112794173
2874,-0.0681758665788282
2875,-0.0595526792592875
2876,-0.0658708638008431
2877,-0.0821932482461567
2878,-0.0774122092787144
2879,-0.0592224816588946
2880,-0.0598001454771347
2881,-0.0707725404352088
2882,-0.0725003739922148
2883,-0.0950119981216859
2884,-0.0753377898086822
2885,-0.0791838318072454
2886,-0.0726594585263987
2887,-0.0704636739672835
2888,-0.0643187950543829
2889,-0.0757270728144752
2890,-0.0579151276781105
2891,-0.0650052698382395
2892,-0.0675581699905809
2893,-0.08464393906649
2894,-0.0727548429244853
2895,-0.0923340075649415
2896,-0.081367816295387
2897,-0.064775736032079
2898,-0.0743804706502144
2899,-0.0752900291653618
2900,-0.0749684925628527
2901,-0.0650070182328996
2902,-0.078959205177509
2903,-0.0877512221849261
2904,-0.0860045138353244
2905,-0.0470603993514672
2906,-0.0672129518773231
2907,-0.0719946202325058
2908,-0.0818426152959113
2909,-0.080242844108043
2910,-0.0840090296723885
2911,-0.0632989946280607
2912,-0.0716592678229657
2913,-0.0622290287272367
2914,-0.0747098567994834
2915,-0.0749315213889357
2916,-0.0722382655407531
2917,-0.0767027576130947
2918,-0.0739506782514553
2919,-0.085145182335157
2920,-0.0759487257816245
2921,-0.0762296625862877
2922,-0.0828724678337355
2923,-0.0925252440785571
2924,-0.0871347223095182
2925,-0.0798992189430697
2926,-0.101355568224037
2927,-0.099809828368911
2928,-0.0533502269054569
2929,-0.0475395743392719
2930,-0.0659963541652225
2931,-0.107482539978524
2932,-0.0694304996896475
2933,-0.0475089553239409
2934,-0.0536033200788807
2935,-0.0755595309013791
2936,-0.0485732478319619
2937,-0.0679576772792373
2938,-0.0501130273848549
2939,-0.069811133456925
2940,-0.0567528719158267
2941,-0.0526572474064272
2942,-0.0590895581267966
2943,-0.0685920403983022
2944,-0.0742781266947023
2945,-0.0657709838505337
2946,-0.0668887985572687
2947,-0.061314676087638
2948,-0.0625828904326051
2949,-0.0641451137928853
2950,-0.0745123917415221
2951,-0.04521216347653
2952,-0.0985334347927125
2953,-0.0821655573388344
2954,-0.0661505822476112
2955,-0.0622592307741978
2956,-0.0513985279495294
2957,-0.0541527096438814
2958,-0.0681670432846738
2959,-0.0824702764271616
2960,-0.0708989118209376
2961,-0.105862016754101
2962,-0.0741311712737059
2963,-0.06597090234356
2964,-0.0866649022300641
2965,-0.0698930981328955
2966,-0.0607600590457169
2967,-0.0584508849352082
2968,-0.0716385558960824
2969,-0.0519600146760502
2970,-0.0641719851360613
2971,-0.0673692584771922
2972,-0.0783308229676118
2973,-0.102639013978092
2974,-0.055982242444999
2975,-0.07162084866377
2976,-0.0852354533330042
2977,-0.0494171045151952
2978,-0.0642165175367766
2979,-0.0689823445576397
2980,-0.0817854912938785
2981,-0.0789462406995422
2982,-0.0995810364697083
2983,-0.0993204882164435
2984,-0.0595769577281661
2985,-0.0604999584559395
2986,-0.0641138925452383
2987,-0.08775142527781
2988,-0.0611223618400505
2989,-0.0592118608626657
2990,-0.0880036974323609
2991,-0.0776292429329099
2992,-0.0910291904411939
2993,-0.0731348355393034
2994,-0.0928396697947456
2995,-0.0712974163814523
2996,-0.0785257248296723
2997,-0.0660404182732706
2998,-0.0762991632961999
2999,-0.0586603170683223
3000,-0.0673546842143585
3001,-0.0583429215033395
3002,-0.0718008980169065
3003,-0.0976327545576062
3004,-0.094096300472365
3005,-0.0602637403132435
3006,-0.0710653994184496
3007,-0.0901634742422197
3008,-0.0760168322733565
3009,-0.0651411917981111
3010,-0.0632492284604566
3011,-0.0891511185866623
3012,-0.0739351985779447
3013,-0.0698731033016101
3014,-0.0800674036279952
3015,-0.0968344528305835
3016,-0.0939860996364538
3017,-0.0635601600477524
3018,-0.0896168930260246
3019,-0.051697704024754
3020,-0.0792196924863043
3021,-0.068708665811194
3022,-0.103299979815649
3023,-0.0728317144244598
3024,-0.0647664498492458
3025,-0.0660910380044016
3026,-0.0727921760902511
3027,-0.05072282674608
3028,-0.0683531677704087
3029,-0.0983830919730438
3030,-0.0691118566254049
3031,-0.080398185420207
3032,-0.0497973430106454
3033,-0.0639456321751908
3034,-0.0663656190686717
3035,-0.0860064691996257
3036,-0.0729686023472856
3037,-0.0694562407916969
3038,-0.0641350265545991
3039,-0.0844534159920213
3040,-0.0931477664953818
3041,-0.0814975629278055
3042,-0.0719878775390113
3043,-0.0762765269398429
3044,-0.0755159272107938
3045,-0.0625017832311311
3046,-0.057669431200825
3047,-0.0693452802481278
3048,-0.0794589646206291
3049,-0.0936101242053249
3050,-0.064965065946891
3051,-0.0633662808390862
3052,-0.0869007816883972
3053,-0.0768822486519456
3054,-0.0738433033320764
3055,-0.075977045183857
3056,-0.0632283905582938
3057,-0.0556769606476547
3058,-0.0554560077048713
3059,-0.0825648777441564
3060,-0.0788742323126622
3061,-0.0628375741437711
3062,-0.08942721792626
3063,-0.0940577092679863
3064,-0.0742022264863275
3065,-0.0661408911268341
3066,-0.0681377360033217
3067,-0.0839439812278128
3068,-0.0750500273254475
3069,-0.064130251060876
3070,-0.0718329698465767
3071,-0.0745372179752891
3072,-0.070083151977954
3073,-0.0631229880234663
3074,-0.0654683101735882
3075,-0.0742026128900854
3076,-0.0399661132636499
3077,-0.0686551658326309
3078,-0.0668587336626178
3079,-0.0566006666248869
3080,-0.0600813631808103
3081,-0.081193294045024
3082,-0.0826748473555119
3083,-0.077168699295807
3084,-0.090570298099099
3085,-0.0777777717002073
3086,-0.0752408041062911
3087,-0.0577369659597208
3088,-0.07188233106963
3089,-0.0656368976298224
3090,-0.0594588663544785
3091,-0.0716110705348249
3092,-0.0588027429493688
3093,-0.116877758027893
3094,-0.0604289568169502
3095,-0.0879028365024295
3096,-0.0610315001202604
3097,-0.0778047527614866
3098,-0.0656282433361641
3099,-0.0943712676722128
3100,-0.0753608757326311
3101,-0.053563564270108
3102,-0.0710787032685012
3103,-0.0642305251657132
3104,-0.0773821760194836
3105,-0.0708668749542253
3106,-0.074314251606604
3107,-0.0903543351639565
3108,-0.0695271254035487
3109,-0.0790388865793451
3110,-0.0460319020253099
3111,-0.064464587076143
3112,-0.0761106757899908
3113,-0.0745735513653011
3114,-0.0661161485517477
3115,-0.0780084510454023
3116,-0.0756384142463095
3117,-0.0859807057385445
3118,-0.0820530710113945
3119,-0.0597968135485694
3120,-0.073283157336655
3121,-0.0495426382919127
3122,-0.0670364138312206
3123,-0.0718587073190534
3124,-0.0739659856256771
3125,-0.0612880689410156
3126,-0.077696259494276
3127,-0.0682457654835897
3128,-0.0832056598909847
3129,-0.0690593416940184
3130,-0.0853353451944522
3131,-0.0544378550160489
3132,-0.0807314952962195
3133,-0.0807383124205366
3134,-0.0744316620013575
3135,-0.0805218351082205
3136,-0.0801128410041776
3137,-0.0683386933174641
3138,-0.087535451592436
3139,-0.0740141014406012
3140,-0.0842908927995479
3141,-0.0759185045789228
3142,-0.0843348650012601
3143,-0.0603847314876193
3144,-0.0729932804288768
3145,-0.0896160623326236
3146,-0.0685334289888953
3147,-0.0701137391998089
3148,-0.0739181348436105
3149,-0.0708028721198247
3150,-0.0775701326274604
3151,-0.0779233385864811
3152,-0.0655903422842904
3153,-0.0750719350291806
3154,-0.030276527645161
3155,-0.0629150230664992
3156,-0.0798568145667644
3157,-0.062290528274131
3158,-0.0670725143613064
3159,-0.071000772615539
3160,-0.087971979107431
3161,-0.0717447362011328
3162,-0.0513650720302216
3163,-0.064576921836497
3164,-0.0710772427219616
3165,-0.0568763757605963
3166,-0.0983837465054362
3167,-0.0506139504923241
3168,-0.0789188687436403
3169,-0.0917106340895723
3170,-0.0612771727716773
3171,-0.0676951997034197
3172,-0.0540477761080796
3173,-0.0690563840506525
3174,-0.0745465380115391
3175,-0.0905454139732729
3176,-0.0635721528391844
3177,-0.0805171420059332
3178,-0.0933662078075685
3179,-0.0675171820927605
3180,-0.0838413057078723
3181,-0.0480755615483524
3182,-0.0712816966858394
3183,-0.0641487414213141
3184,-0.0604333104645064
3185,-0.0809628995090872
3186,-0.100753583150168
3187,-0.0932328836549608
3188,-0.0672363599886417
3189,-0.0713694421591424
3190,-0.0549412114755348
3191,-0.0586198336349038
3192,-0.0578733866212545
3193,-0.0759137440652219
3194,-0.0665224667948647
3195,-0.0971464237805319
3196,-0.0770726117587707
3197,-0.0621166858753567
3198,-0.0644762845024135
3199,-0.0597287460727526
3200,-0.0648346168256689
3201,-0.06985043162066
3202,-0.0777303025260705
3203,-0.0617842370733199
3204,-0.0633842155475251
3205,-0.0496258311518811
3206,-0.104843223960021
3207,-0.0646275176741476
3208,-0.0774010630518833
3209,-0.0502350070414647
3210,-0.0745582953489482
3211,-0.0691358799316121
3212,-0.0695692722031438
3213,-0.0733916650966476
3214,-0.0994355729563468
3215,-0.0859063571981542
3216,-0.0499625002569159
3217,-0.0798009729024136
3218,-0.0819967296539598
3219,-0.0762289232573813
3220,-0.0581900586879062
3221,-0.064744494338453
3222,-0.0717094006854534
3223,-0.0625062576970083
3224,-0.0470498294511292
3225,-0.0603800054525873
3226,-0.078034343746885
3227,-0.0863367561371607
3228,-0.0617151998593417
3229,-0.0594633130988414
3230,-0.0759000183991485
3231,-0.0950809162872631
3232,-0.0800073858886375
3233,-0.0715518107471639
3234,-0.0705686489995779
3235,-0.0613607538010841
3236,-0.0611719923211778
3237,-0.0485282752071323
3238,-0.0358578194789229
3239,-0.0588366204200119
3240,-0.0653548596261364
3241,-0.060896430494009
3242,-0.0431128994638104
3243,-0.0553882609764866
3244,-0.061790216946492
3245,-0.093994176988482
3246,-0.0614647374347969
3247,-0.084103432722137
3248,-0.0788008576956088
3249,-0.0743676169788503
3250,-0.074002366803211
3251,-0.0642264932824678
3252,-0.0914161050825169
3253,-0.0603992054093065
3254,-0.0486724717067184
3255,-0.0643874211308755
3256,-0.0683541439120027
3257,-0.0621504738988909
3258,-0.071335260419421
3259,-0.0382971829125982
3260,-0.0867925384093793
3261,-0.0826049324308647
3262,-0.053115257149269
3263,-0.0540172390749921
3264,-0.0534166121626517
3265,-0.0954327052741116
3266,-0.0697471007016703
3267,-0.061165437637427
3268,-0.0752478908622445
3269,-0.0686747181368326
3270,-0.0782061887841416
3271,-0.0566420702620847
3272,-0.086879233968519
3273,-0.0645080394595567
3274,-0.071415410960735
3275,-0.068540373994305
3276,-0.083294765735756
3277,-0.07475747742107
3278,-0.0706527236508264
3279,-0.0661441269459276
3280,-0.071359376678807
3281,-0.0700444222318705
3282,-0.0743792149902685
3283,-0.0772653257961267
3284,-0.0684848920066079
3285,-0.0780228715431492
3286,-0.0735540676071322
3287,-0.0711539405581888
3288,-0.0636610555741137
3289,-0.0797777633868161
3290,-0.0701244315909771
3291,-0.0648943424674755
3292,-0.0569051354755709
3293,-0.0608965426422989
3294,-0.0831749345255711
3295,-0.0835790931713068
3296,-0.0715776388267276
3297,-0.0698239143300714
3298,-0.0793054744419504
3299,-0.0751512334179204
3300,-0.0609215176812363
3301,-0.0578391006847066
3302,-0.0642086564419011
3303,-0.0615401966896405
3304,-0.0891462479493596
3305,-0.0793362844978472
3306,-0.0545808249011038
3307,-0.0792352973502868
3308,-0.0532424660526453
3309,-0.0735222755955509
3310,-0.0585730337865162
3311,-0.0491827437297143
3312,-0.0996797677114713
3313,-0.0571023091682334
3314,-0.0892589307998846
3315,-0.0587566507500171
3316,-0.061870443750742
3317,-0.0736216840627559
3318,-0.064903711075916
3319,-0.0815518341129313
3320,-0.062538213578101
3321,-0.0820712693031745
3322,-0.0763451255640528
3323,-0.0726098123706536
3324,-0.0501245199044017
3325,-0.085212737335256
3326,-0.0701128172996244
3327,-0.0770398750332037
3328,-0.0645246058396694
3329,-0.0868217698169135
3330,-0.0558894801544573
3331,-0.0549714146699671
