"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"FAP_high_myofibroblast","FAP_high_myofibroblast","JAG1","NOTCH3",0.00704991845681103,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"FAP_high_myofibroblast","Tumor_epithelial","AGRN","DAG1",0.00667106581341136,0.98,"AGRN_DAG1","AGRN - DAG1","AGRN","ECM-Receptor","KEGG: hsa04512"
"Tumor_epithelial","FAP_high_myofibroblast","Cholesterol-DHCR24","RORA",0.00604241208360365,0,"Cholesterol-Cholesterol-DHCR24_RORA","CHOLESTEROL-DHCR24 - RORA","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83"
"FAP_high_myofibroblast","FAP_high_myofibroblast","JAG1","NOTCH2",0.00595640620475663,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"FAP_high_myofibroblast","FAP_high_myofibroblast","THBS3","SDC4",0.00591386967674358,0,"THBS3_SDC4","THBS3 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"Tumor_epithelial","FAP_high_myofibroblast","Cholesterol-DHCR7","RORA",0.00584695527358758,0,"Cholesterol-Cholesterol-DHCR7_RORA","CHOLESTEROL-DHCR7 - RORA","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83"
"FAP_high_myofibroblast","Tumor_epithelial","JAM3","F11R",0.00414390156488638,0,"JAM3_F11R","JAM3 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_epithelial","FAP_high_myofibroblast","LRFN4","PTPRS",0.0041040369534177,0,"LRFN4_PTPRS","LRFN4 - PTPRS","PTPR","Cell-Cell Contact","PMID: 29674953;PMID: 23916315"
"FAP_high_myofibroblast","FAP_high_myofibroblast","TGFB3","TGFbR1_R2",0.00404104377989693,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"FAP_high_myofibroblast","FAP_high_myofibroblast","JAM3","JAM3",0.000172310787258723,0,"JAM3_JAM3","JAM3 - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
