sample_id,patient,sample_origin,analysis_group,gene,count_sum,positive_cells,cell_count,total_umi
p009t2,p009,Tumor,CAF_like,WNT5A,45,10,20,138082.0
p009t2,p009,Tumor,Epithelial,ACTA2,16,16,1931,13082454.0
p009t2,p009,Tumor,Epithelial,CLDN1,425,262,1931,13082454.0
p009t2,p009,Tumor,Epithelial,CLDN2,115,59,1931,13082454.0
p009t2,p009,Tumor,Epithelial,CLDN4,11134,1685,1931,13082454.0
p009t2,p009,Tumor,Epithelial,CLDN7,179,164,1931,13082454.0
p009t2,p009,Tumor,Epithelial,COL1A1,111,103,1931,13082454.0
p009t2,p009,Tumor,Epithelial,COL1A2,13,13,1931,13082454.0
p009t2,p009,Tumor,Epithelial,COL3A1,10,10,1931,13082454.0
p009t2,p009,Tumor,Epithelial,CXCL12,12,6,1931,13082454.0
p009t2,p009,Tumor,Epithelial,EPCAM,17081,1750,1931,13082454.0
p009t2,p009,Tumor,Epithelial,FAP,1,1,1931,13082454.0
p009t2,p009,Tumor,Epithelial,FN1,7849,440,1931,13082454.0
p009t2,p009,Tumor,Epithelial,INHBA,0,0,1931,13082454.0
p009t2,p009,Tumor,Epithelial,KRT19,34736,1802,1931,13082454.0
p009t2,p009,Tumor,Epithelial,MMP2,5,5,1931,13082454.0
p009t2,p009,Tumor,Epithelial,MMP9,10,7,1931,13082454.0
p009t2,p009,Tumor,Epithelial,PDPN,2,2,1931,13082454.0
p009t2,p009,Tumor,Epithelial,PECAM1,31,25,1931,13082454.0
p009t2,p009,Tumor,Epithelial,POSTN,0,0,1931,13082454.0
p009t2,p009,Tumor,Epithelial,PTPRC,294,121,1931,13082454.0
p009t2,p009,Tumor,Epithelial,TAGLN,240,142,1931,13082454.0
p009t2,p009,Tumor,Epithelial,TGFB1,36,30,1931,13082454.0
p009t2,p009,Tumor,Epithelial,THY1,4,4,1931,13082454.0
p009t2,p009,Tumor,Epithelial,VWF,15,11,1931,13082454.0
p009t2,p009,Tumor,Epithelial,WNT2,0,0,1931,13082454.0
p009t2,p009,Tumor,Epithelial,WNT5A,8,7,1931,13082454.0
p009t2,p009,Tumor,Immune,ACTA2,47,45,2089,12458623.0
p009t2,p009,Tumor,Immune,CLDN1,53,28,2089,12458623.0
p009t2,p009,Tumor,Immune,CLDN2,2,2,2089,12458623.0
p009t2,p009,Tumor,Immune,CLDN4,227,130,2089,12458623.0
p009t2,p009,Tumor,Immune,CLDN7,2,2,2089,12458623.0
p009t2,p009,Tumor,Immune,COL1A1,23,18,2089,12458623.0
p009t2,p009,Tumor,Immune,COL1A2,26,16,2089,12458623.0
p009t2,p009,Tumor,Immune,COL3A1,18,14,2089,12458623.0
p009t2,p009,Tumor,Immune,CXCL12,8,6,2089,12458623.0
p009t2,p009,Tumor,Immune,EPCAM,214,120,2089,12458623.0
p009t2,p009,Tumor,Immune,FAP,2,1,2089,12458623.0
p009t2,p009,Tumor,Immune,FN1,140,105,2089,12458623.0
p009t2,p009,Tumor,Immune,INHBA,1,1,2089,12458623.0
p009t2,p009,Tumor,Immune,KRT19,576,235,2089,12458623.0
p009t2,p009,Tumor,Immune,MMP2,7,6,2089,12458623.0
p009t2,p009,Tumor,Immune,MMP9,532,86,2089,12458623.0
p009t2,p009,Tumor,Immune,PDPN,20,13,2089,12458623.0
p009t2,p009,Tumor,Immune,PECAM1,933,472,2089,12458623.0
p009t2,p009,Tumor,Immune,POSTN,4,4,2089,12458623.0
p009t2,p009,Tumor,Immune,PTPRC,6438,1592,2089,12458623.0
p009t2,p009,Tumor,Immune,TAGLN,69,59,2089,12458623.0
p009t2,p009,Tumor,Immune,TGFB1,510,423,2089,12458623.0
p009t2,p009,Tumor,Immune,THY1,9,5,2089,12458623.0
p009t2,p009,Tumor,Immune,VWF,11,11,2089,12458623.0
p009t2,p009,Tumor,Immune,WNT2,1,1,2089,12458623.0
p009t2,p009,Tumor,Immune,WNT5A,156,91,2089,12458623.0
p009t2,p009,Tumor,Vascular,ACTA2,315,12,72,417704.0
p009t2,p009,Tumor,Vascular,CLDN1,0,0,72,417704.0
p009t2,p009,Tumor,Vascular,CLDN2,0,0,72,417704.0
p009t2,p009,Tumor,Vascular,CLDN4,4,3,72,417704.0
p009t2,p009,Tumor,Vascular,CLDN7,0,0,72,417704.0
p009t2,p009,Tumor,Vascular,COL1A1,252,12,72,417704.0
p009t2,p009,Tumor,Vascular,COL1A2,249,13,72,417704.0
p009t2,p009,Tumor,Vascular,COL3A1,265,12,72,417704.0
p009t2,p009,Tumor,Vascular,CXCL12,73,17,72,417704.0
p009t2,p009,Tumor,Vascular,EPCAM,5,3,72,417704.0
p009t2,p009,Tumor,Vascular,FAP,37,24,72,417704.0
p009t2,p009,Tumor,Vascular,FN1,654,51,72,417704.0
p009t2,p009,Tumor,Vascular,INHBA,1,1,72,417704.0
p009t2,p009,Tumor,Vascular,KRT19,21,8,72,417704.0
p009t2,p009,Tumor,Vascular,MMP2,108,41,72,417704.0
p009t2,p009,Tumor,Vascular,MMP9,3,3,72,417704.0
p009t2,p009,Tumor,Vascular,PDPN,0,0,72,417704.0
p009t2,p009,Tumor,Vascular,PECAM1,835,60,72,417704.0
p009t2,p009,Tumor,Vascular,POSTN,195,22,72,417704.0
p009t2,p009,Tumor,Vascular,PTPRC,4,3,72,417704.0
p009t2,p009,Tumor,Vascular,TAGLN,267,18,72,417704.0
p009t2,p009,Tumor,Vascular,TGFB1,20,17,72,417704.0
p009t2,p009,Tumor,Vascular,THY1,189,30,72,417704.0
p009t2,p009,Tumor,Vascular,VWF,1216,59,72,417704.0
p009t2,p009,Tumor,Vascular,WNT2,0,0,72,417704.0
p009t2,p009,Tumor,Vascular,WNT5A,4,3,72,417704.0
p012n,p012,Normal,CAF_like,ACTA2,2681,156,304,1347521.0
p012n,p012,Normal,CAF_like,CLDN1,3,3,304,1347521.0
p012n,p012,Normal,CAF_like,CLDN2,0,0,304,1347521.0
p012n,p012,Normal,CAF_like,CLDN4,43,12,304,1347521.0
p012n,p012,Normal,CAF_like,CLDN7,0,0,304,1347521.0
p012n,p012,Normal,CAF_like,COL1A1,2139,232,304,1347521.0
p012n,p012,Normal,CAF_like,COL1A2,3511,230,304,1347521.0
p012n,p012,Normal,CAF_like,COL3A1,3745,219,304,1347521.0
p012n,p012,Normal,CAF_like,CXCL12,77,57,304,1347521.0
p012n,p012,Normal,CAF_like,EPCAM,18,9,304,1347521.0
p012n,p012,Normal,CAF_like,FAP,7,5,304,1347521.0
p012n,p012,Normal,CAF_like,FN1,2050,181,304,1347521.0
p012n,p012,Normal,CAF_like,INHBA,0,0,304,1347521.0
p012n,p012,Normal,CAF_like,KRT19,114,9,304,1347521.0
p012n,p012,Normal,CAF_like,MMP2,513,158,304,1347521.0
p012n,p012,Normal,CAF_like,MMP9,0,0,304,1347521.0
p012n,p012,Normal,CAF_like,PDPN,82,49,304,1347521.0
p012n,p012,Normal,CAF_like,PECAM1,8,8,304,1347521.0
p012n,p012,Normal,CAF_like,POSTN,399,39,304,1347521.0
p012n,p012,Normal,CAF_like,PTPRC,49,21,304,1347521.0
p012n,p012,Normal,CAF_like,TAGLN,3629,132,304,1347521.0
p012n,p012,Normal,CAF_like,TGFB1,41,37,304,1347521.0
p012n,p012,Normal,CAF_like,THY1,348,125,304,1347521.0
p012n,p012,Normal,CAF_like,VWF,0,0,304,1347521.0
p012n,p012,Normal,CAF_like,WNT2,0,0,304,1347521.0
p012n,p012,Normal,CAF_like,WNT5A,33,18,304,1347521.0
p012n,p012,Normal,Epithelial,ACTA2,16,15,1124,3781347.0
p012n,p012,Normal,Epithelial,CLDN1,2,2,1124,3781347.0
p012n,p012,Normal,Epithelial,CLDN2,0,0,1124,3781347.0
p012n,p012,Normal,Epithelial,CLDN4,7463,1019,1124,3781347.0
p012n,p012,Normal,Epithelial,CLDN7,144,129,1124,3781347.0
p012n,p012,Normal,Epithelial,COL1A1,13,10,1124,3781347.0
p012n,p012,Normal,Epithelial,COL1A2,12,9,1124,3781347.0
p012n,p012,Normal,Epithelial,COL3A1,12,7,1124,3781347.0
p012n,p012,Normal,Epithelial,CXCL12,2,1,1124,3781347.0
p012n,p012,Normal,Epithelial,EPCAM,4708,890,1124,3781347.0
p012n,p012,Normal,Epithelial,FAP,0,0,1124,3781347.0
p012n,p012,Normal,Epithelial,FN1,13,13,1124,3781347.0
p012n,p012,Normal,Epithelial,INHBA,0,0,1124,3781347.0
p012n,p012,Normal,Epithelial,KRT19,11166,900,1124,3781347.0
p012n,p012,Normal,Epithelial,MMP2,2,2,1124,3781347.0
p012n,p012,Normal,Epithelial,MMP9,0,0,1124,3781347.0
p012n,p012,Normal,Epithelial,PDPN,1,1,1124,3781347.0
p012n,p012,Normal,Epithelial,PECAM1,14,13,1124,3781347.0
p012n,p012,Normal,Epithelial,POSTN,16,2,1124,3781347.0
p012n,p012,Normal,Epithelial,PTPRC,155,84,1124,3781347.0
p012n,p012,Normal,Epithelial,TAGLN,92,78,1124,3781347.0
p012n,p012,Normal,Epithelial,TGFB1,29,28,1124,3781347.0
p012n,p012,Normal,Epithelial,THY1,0,0,1124,3781347.0
p012n,p012,Normal,Epithelial,VWF,0,0,1124,3781347.0
p012n,p012,Normal,Epithelial,WNT2,0,0,1124,3781347.0
p012n,p012,Normal,Epithelial,WNT5A,5,4,1124,3781347.0
p012n,p012,Normal,Immune,ACTA2,23,23,3082,18804372.0
p012n,p012,Normal,Immune,CLDN1,2,2,3082,18804372.0
p012n,p012,Normal,Immune,CLDN2,0,0,3082,18804372.0
p012n,p012,Normal,Immune,CLDN4,309,108,3082,18804372.0
p012n,p012,Normal,Immune,CLDN7,4,4,3082,18804372.0
p012n,p012,Normal,Immune,COL1A1,47,36,3082,18804372.0
p012n,p012,Normal,Immune,COL1A2,38,32,3082,18804372.0
p012n,p012,Normal,Immune,COL3A1,14,13,3082,18804372.0
p012n,p012,Normal,Immune,CXCL12,23,16,3082,18804372.0
p012n,p012,Normal,Immune,EPCAM,140,63,3082,18804372.0
p012n,p012,Normal,Immune,FAP,0,0,3082,18804372.0
p012n,p012,Normal,Immune,FN1,9,9,3082,18804372.0
p012n,p012,Normal,Immune,INHBA,0,0,3082,18804372.0
p012n,p012,Normal,Immune,KRT19,494,110,3082,18804372.0
p012n,p012,Normal,Immune,MMP2,4,4,3082,18804372.0
p012n,p012,Normal,Immune,MMP9,82,42,3082,18804372.0
p012n,p012,Normal,Immune,PDPN,0,0,3082,18804372.0
p012n,p012,Normal,Immune,PECAM1,447,322,3082,18804372.0
p012n,p012,Normal,Immune,POSTN,1,1,3082,18804372.0
p012n,p012,Normal,Immune,PTPRC,4869,1775,3082,18804372.0
p012n,p012,Normal,Immune,TAGLN,69,68,3082,18804372.0
p012n,p012,Normal,Immune,TGFB1,787,635,3082,18804372.0
p012n,p012,Normal,Immune,THY1,9,8,3082,18804372.0
p012n,p012,Normal,Immune,VWF,1,1,3082,18804372.0
p012n,p012,Normal,Immune,WNT2,0,0,3082,18804372.0
p012n,p012,Normal,Immune,WNT5A,7,7,3082,18804372.0
p012n,p012,Normal,Other_stromal,ACTA2,2,2,12,27548.0
p012n,p012,Normal,Other_stromal,CLDN1,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,CLDN2,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,CLDN4,1,1,12,27548.0
p012n,p012,Normal,Other_stromal,CLDN7,1,1,12,27548.0
p012n,p012,Normal,Other_stromal,COL1A1,18,10,12,27548.0
p012n,p012,Normal,Other_stromal,COL1A2,30,10,12,27548.0
p012n,p012,Normal,Other_stromal,COL3A1,16,7,12,27548.0
p012n,p012,Normal,Other_stromal,CXCL12,3,3,12,27548.0
p012n,p012,Normal,Other_stromal,EPCAM,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,FAP,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,FN1,9,7,12,27548.0
p012n,p012,Normal,Other_stromal,INHBA,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,KRT19,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,MMP2,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,MMP9,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,PDPN,5,2,12,27548.0
p012n,p012,Normal,Other_stromal,PECAM1,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,POSTN,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,PTPRC,6,2,12,27548.0
p012n,p012,Normal,Other_stromal,TAGLN,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,TGFB1,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,THY1,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,VWF,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,WNT2,0,0,12,27548.0
p012n,p012,Normal,Other_stromal,WNT5A,0,0,12,27548.0
p012n,p012,Normal,Vascular,ACTA2,2,1,44,201523.0
p012n,p012,Normal,Vascular,CLDN1,1,1,44,201523.0
p012n,p012,Normal,Vascular,CLDN2,0,0,44,201523.0
p012n,p012,Normal,Vascular,CLDN4,1,1,44,201523.0
p012n,p012,Normal,Vascular,CLDN7,0,0,44,201523.0
p012n,p012,Normal,Vascular,COL1A1,14,5,44,201523.0
p012n,p012,Normal,Vascular,COL1A2,12,5,44,201523.0
p012n,p012,Normal,Vascular,COL3A1,22,5,44,201523.0
p012n,p012,Normal,Vascular,CXCL12,5,4,44,201523.0
p012n,p012,Normal,Vascular,EPCAM,2,2,44,201523.0
p012n,p012,Normal,Vascular,FAP,3,3,44,201523.0
p012n,p012,Normal,Vascular,FN1,5,5,44,201523.0
p012n,p012,Normal,Vascular,INHBA,0,0,44,201523.0
p012n,p012,Normal,Vascular,KRT19,4,3,44,201523.0
p012n,p012,Normal,Vascular,MMP2,0,0,44,201523.0
p012n,p012,Normal,Vascular,MMP9,0,0,44,201523.0
p012n,p012,Normal,Vascular,PDPN,2,2,44,201523.0
p012n,p012,Normal,Vascular,PECAM1,369,42,44,201523.0
p012n,p012,Normal,Vascular,POSTN,12,4,44,201523.0
p012n,p012,Normal,Vascular,PTPRC,2,1,44,201523.0
p012n,p012,Normal,Vascular,TAGLN,6,1,44,201523.0
p012n,p012,Normal,Vascular,TGFB1,10,10,44,201523.0
p012n,p012,Normal,Vascular,THY1,5,3,44,201523.0
p012n,p012,Normal,Vascular,VWF,270,40,44,201523.0
p012n,p012,Normal,Vascular,WNT2,1,1,44,201523.0
p012n,p012,Normal,Vascular,WNT5A,0,0,44,201523.0
p012t,p012,Tumor,CAF_like,ACTA2,390,27,45,295947.0
p012t,p012,Tumor,CAF_like,CLDN1,0,0,45,295947.0
p012t,p012,Tumor,CAF_like,CLDN2,0,0,45,295947.0
p012t,p012,Tumor,CAF_like,CLDN4,2,1,45,295947.0
p012t,p012,Tumor,CAF_like,CLDN7,0,0,45,295947.0
p012t,p012,Tumor,CAF_like,COL1A1,738,41,45,295947.0
p012t,p012,Tumor,CAF_like,COL1A2,1190,44,45,295947.0
p012t,p012,Tumor,CAF_like,COL3A1,1135,42,45,295947.0
p012t,p012,Tumor,CAF_like,CXCL12,20,12,45,295947.0
p012t,p012,Tumor,CAF_like,EPCAM,2,2,45,295947.0
p012t,p012,Tumor,CAF_like,FAP,7,3,45,295947.0
p012t,p012,Tumor,CAF_like,FN1,386,37,45,295947.0
p012t,p012,Tumor,CAF_like,INHBA,0,0,45,295947.0
p012t,p012,Tumor,CAF_like,KRT19,2,2,45,295947.0
p012t,p012,Tumor,CAF_like,MMP2,112,27,45,295947.0
p012t,p012,Tumor,CAF_like,MMP9,0,0,45,295947.0
p012t,p012,Tumor,CAF_like,PDPN,97,20,45,295947.0
p012t,p012,Tumor,CAF_like,PECAM1,1,1,45,295947.0
p012t,p012,Tumor,CAF_like,POSTN,134,17,45,295947.0
p012t,p012,Tumor,CAF_like,PTPRC,30,5,45,295947.0
p012t,p012,Tumor,CAF_like,TAGLN,730,27,45,295947.0
p012t,p012,Tumor,CAF_like,TGFB1,11,10,45,295947.0
p012t,p012,Tumor,CAF_like,THY1,298,32,45,295947.0
p012t,p012,Tumor,CAF_like,VWF,0,0,45,295947.0
p012t,p012,Tumor,CAF_like,WNT2,0,0,45,295947.0
p012t,p012,Tumor,CAF_like,WNT5A,97,18,45,295947.0
p012t,p012,Tumor,Epithelial,ACTA2,6,6,906,4851138.0
p012t,p012,Tumor,Epithelial,CLDN1,276,148,906,4851138.0
p012t,p012,Tumor,Epithelial,CLDN2,343,134,906,4851138.0
p012t,p012,Tumor,Epithelial,CLDN4,7795,835,906,4851138.0
p012t,p012,Tumor,Epithelial,CLDN7,152,126,906,4851138.0
p012t,p012,Tumor,Epithelial,COL1A1,10,10,906,4851138.0
p012t,p012,Tumor,Epithelial,COL1A2,3,3,906,4851138.0
p012t,p012,Tumor,Epithelial,COL3A1,1,1,906,4851138.0
p012t,p012,Tumor,Epithelial,CXCL12,19,12,906,4851138.0
p012t,p012,Tumor,Epithelial,EPCAM,6518,712,906,4851138.0
p012t,p012,Tumor,Epithelial,FAP,2,2,906,4851138.0
p012t,p012,Tumor,Epithelial,FN1,5,3,906,4851138.0
p012t,p012,Tumor,Epithelial,INHBA,0,0,906,4851138.0
p012t,p012,Tumor,Epithelial,KRT19,7017,692,906,4851138.0
p012t,p012,Tumor,Epithelial,MMP2,0,0,906,4851138.0
p012t,p012,Tumor,Epithelial,MMP9,6,6,906,4851138.0
p012t,p012,Tumor,Epithelial,PDPN,1,1,906,4851138.0
p012t,p012,Tumor,Epithelial,PECAM1,19,13,906,4851138.0
p012t,p012,Tumor,Epithelial,POSTN,0,0,906,4851138.0
p012t,p012,Tumor,Epithelial,PTPRC,163,72,906,4851138.0
p012t,p012,Tumor,Epithelial,TAGLN,49,44,906,4851138.0
p012t,p012,Tumor,Epithelial,TGFB1,37,30,906,4851138.0
p012t,p012,Tumor,Epithelial,THY1,0,0,906,4851138.0
p012t,p012,Tumor,Epithelial,VWF,2,2,906,4851138.0
p012t,p012,Tumor,Epithelial,WNT2,0,0,906,4851138.0
p012t,p012,Tumor,Epithelial,WNT5A,8,8,906,4851138.0
p012t,p012,Tumor,Immune,ACTA2,35,33,3149,23361666.0
p012t,p012,Tumor,Immune,CLDN1,19,9,3149,23361666.0
p012t,p012,Tumor,Immune,CLDN2,7,7,3149,23361666.0
p012t,p012,Tumor,Immune,CLDN4,231,148,3149,23361666.0
p012t,p012,Tumor,Immune,CLDN7,5,5,3149,23361666.0
p012t,p012,Tumor,Immune,COL1A1,19,17,3149,23361666.0
p012t,p012,Tumor,Immune,COL1A2,49,39,3149,23361666.0
p012t,p012,Tumor,Immune,COL3A1,6,6,3149,23361666.0
p012t,p012,Tumor,Immune,CXCL12,25,17,3149,23361666.0
p012t,p012,Tumor,Immune,EPCAM,107,88,3149,23361666.0
p012t,p012,Tumor,Immune,FAP,0,0,3149,23361666.0
p012t,p012,Tumor,Immune,FN1,6,6,3149,23361666.0
p012t,p012,Tumor,Immune,INHBA,3,3,3149,23361666.0
p012t,p012,Tumor,Immune,KRT19,162,119,3149,23361666.0
p012t,p012,Tumor,Immune,MMP2,5,4,3149,23361666.0
p012t,p012,Tumor,Immune,MMP9,875,129,3149,23361666.0
p012t,p012,Tumor,Immune,PDPN,31,16,3149,23361666.0
p012t,p012,Tumor,Immune,PECAM1,1110,702,3149,23361666.0
p012t,p012,Tumor,Immune,POSTN,0,0,3149,23361666.0
p012t,p012,Tumor,Immune,PTPRC,7575,2004,3149,23361666.0
p012t,p012,Tumor,Immune,TAGLN,85,80,3149,23361666.0
p012t,p012,Tumor,Immune,TGFB1,1371,981,3149,23361666.0
p012t,p012,Tumor,Immune,THY1,14,14,3149,23361666.0
p012t,p012,Tumor,Immune,VWF,4,4,3149,23361666.0
p012t,p012,Tumor,Immune,WNT2,0,0,3149,23361666.0
p012t,p012,Tumor,Immune,WNT5A,50,34,3149,23361666.0
p012t,p012,Tumor,Other_stromal,ACTA2,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,CLDN1,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,CLDN2,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,CLDN4,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,CLDN7,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,COL1A1,14,4,5,13115.0
p012t,p012,Tumor,Other_stromal,COL1A2,13,5,5,13115.0
p012t,p012,Tumor,Other_stromal,COL3A1,19,5,5,13115.0
p012t,p012,Tumor,Other_stromal,CXCL12,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,EPCAM,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,FAP,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,FN1,10,5,5,13115.0
p012t,p012,Tumor,Other_stromal,INHBA,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,KRT19,1,1,5,13115.0
p012t,p012,Tumor,Other_stromal,MMP2,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,MMP9,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,PDPN,2,1,5,13115.0
p012t,p012,Tumor,Other_stromal,PECAM1,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,POSTN,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,PTPRC,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,TAGLN,2,1,5,13115.0
p012t,p012,Tumor,Other_stromal,TGFB1,7,3,5,13115.0
p012t,p012,Tumor,Other_stromal,THY1,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,VWF,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,WNT2,0,0,5,13115.0
p012t,p012,Tumor,Other_stromal,WNT5A,0,0,5,13115.0
p012t,p012,Tumor,Vascular,ACTA2,117,6,17,114185.0
p012t,p012,Tumor,Vascular,CLDN1,3,1,17,114185.0
p012t,p012,Tumor,Vascular,CLDN2,0,0,17,114185.0
p012t,p012,Tumor,Vascular,CLDN4,0,0,17,114185.0
p012t,p012,Tumor,Vascular,CLDN7,0,0,17,114185.0
p012t,p012,Tumor,Vascular,COL1A1,80,10,17,114185.0
p012t,p012,Tumor,Vascular,COL1A2,121,10,17,114185.0
p012t,p012,Tumor,Vascular,COL3A1,192,10,17,114185.0
p012t,p012,Tumor,Vascular,CXCL12,22,6,17,114185.0
p012t,p012,Tumor,Vascular,EPCAM,3,2,17,114185.0
p012t,p012,Tumor,Vascular,FAP,1,1,17,114185.0
p012t,p012,Tumor,Vascular,FN1,13,4,17,114185.0
p012t,p012,Tumor,Vascular,INHBA,0,0,17,114185.0
p012t,p012,Tumor,Vascular,KRT19,1,1,17,114185.0
p012t,p012,Tumor,Vascular,MMP2,3,1,17,114185.0
p012t,p012,Tumor,Vascular,MMP9,0,0,17,114185.0
p012t,p012,Tumor,Vascular,PDPN,0,0,17,114185.0
p012t,p012,Tumor,Vascular,PECAM1,115,10,17,114185.0
p012t,p012,Tumor,Vascular,POSTN,9,3,17,114185.0
p012t,p012,Tumor,Vascular,PTPRC,0,0,17,114185.0
p012t,p012,Tumor,Vascular,TAGLN,48,5,17,114185.0
p012t,p012,Tumor,Vascular,TGFB1,10,6,17,114185.0
p012t,p012,Tumor,Vascular,THY1,63,11,17,114185.0
p012t,p012,Tumor,Vascular,VWF,102,10,17,114185.0
p012t,p012,Tumor,Vascular,WNT2,0,0,17,114185.0
p012t,p012,Tumor,Vascular,WNT5A,2,2,17,114185.0
p013n,p013,Normal,CAF_like,ACTA2,397,22,32,115688.0
p013n,p013,Normal,CAF_like,CLDN1,0,0,32,115688.0
p013n,p013,Normal,CAF_like,CLDN2,0,0,32,115688.0
p013n,p013,Normal,CAF_like,CLDN4,4,2,32,115688.0
p013n,p013,Normal,CAF_like,CLDN7,0,0,32,115688.0
p013n,p013,Normal,CAF_like,COL1A1,108,24,32,115688.0
p013n,p013,Normal,CAF_like,COL1A2,144,26,32,115688.0
p013n,p013,Normal,CAF_like,COL3A1,340,21,32,115688.0
p013n,p013,Normal,CAF_like,CXCL12,3,2,32,115688.0
p013n,p013,Normal,CAF_like,EPCAM,3,1,32,115688.0
p013n,p013,Normal,CAF_like,FAP,0,0,32,115688.0
p013n,p013,Normal,CAF_like,FN1,89,17,32,115688.0
p013n,p013,Normal,CAF_like,INHBA,0,0,32,115688.0
p013n,p013,Normal,CAF_like,KRT19,17,1,32,115688.0
p013n,p013,Normal,CAF_like,MMP2,53,15,32,115688.0
p013n,p013,Normal,CAF_like,MMP9,0,0,32,115688.0
p013n,p013,Normal,CAF_like,PDPN,4,3,32,115688.0
p013n,p013,Normal,CAF_like,PECAM1,0,0,32,115688.0
p013n,p013,Normal,CAF_like,POSTN,174,10,32,115688.0
p013n,p013,Normal,CAF_like,PTPRC,1,1,32,115688.0
p013n,p013,Normal,CAF_like,TAGLN,612,15,32,115688.0
p013n,p013,Normal,CAF_like,TGFB1,4,4,32,115688.0
p013n,p013,Normal,CAF_like,THY1,12,7,32,115688.0
p013n,p013,Normal,CAF_like,VWF,0,0,32,115688.0
p013n,p013,Normal,CAF_like,WNT2,0,0,32,115688.0
p013n,p013,Normal,CAF_like,WNT5A,16,6,32,115688.0
p013n,p013,Normal,Epithelial,ACTA2,24,15,1396,6278649.0
p013n,p013,Normal,Epithelial,CLDN1,20,16,1396,6278649.0
p013n,p013,Normal,Epithelial,CLDN2,0,0,1396,6278649.0
p013n,p013,Normal,Epithelial,CLDN4,19063,1234,1396,6278649.0
p013n,p013,Normal,Epithelial,CLDN7,331,253,1396,6278649.0
p013n,p013,Normal,Epithelial,COL1A1,4,4,1396,6278649.0
p013n,p013,Normal,Epithelial,COL1A2,2,1,1396,6278649.0
p013n,p013,Normal,Epithelial,COL3A1,4,3,1396,6278649.0
p013n,p013,Normal,Epithelial,CXCL12,1,1,1396,6278649.0
p013n,p013,Normal,Epithelial,EPCAM,10554,1176,1396,6278649.0
p013n,p013,Normal,Epithelial,FAP,3,3,1396,6278649.0
p013n,p013,Normal,Epithelial,FN1,8,8,1396,6278649.0
p013n,p013,Normal,Epithelial,INHBA,0,0,1396,6278649.0
p013n,p013,Normal,Epithelial,KRT19,19742,1065,1396,6278649.0
p013n,p013,Normal,Epithelial,MMP2,0,0,1396,6278649.0
p013n,p013,Normal,Epithelial,MMP9,0,0,1396,6278649.0
p013n,p013,Normal,Epithelial,PDPN,0,0,1396,6278649.0
p013n,p013,Normal,Epithelial,PECAM1,14,11,1396,6278649.0
p013n,p013,Normal,Epithelial,POSTN,11,3,1396,6278649.0
p013n,p013,Normal,Epithelial,PTPRC,73,42,1396,6278649.0
p013n,p013,Normal,Epithelial,TAGLN,133,90,1396,6278649.0
p013n,p013,Normal,Epithelial,TGFB1,41,33,1396,6278649.0
p013n,p013,Normal,Epithelial,THY1,0,0,1396,6278649.0
p013n,p013,Normal,Epithelial,VWF,0,0,1396,6278649.0
p013n,p013,Normal,Epithelial,WNT2,0,0,1396,6278649.0
p013n,p013,Normal,Epithelial,WNT5A,12,6,1396,6278649.0
p013n,p013,Normal,Immune,ACTA2,36,33,2224,19536701.0
p013n,p013,Normal,Immune,CLDN1,2,2,2224,19536701.0
p013n,p013,Normal,Immune,CLDN2,0,0,2224,19536701.0
p013n,p013,Normal,Immune,CLDN4,262,123,2224,19536701.0
p013n,p013,Normal,Immune,CLDN7,2,2,2224,19536701.0
p013n,p013,Normal,Immune,COL1A1,12,12,2224,19536701.0
p013n,p013,Normal,Immune,COL1A2,3,3,2224,19536701.0
p013n,p013,Normal,Immune,COL3A1,1,1,2224,19536701.0
p013n,p013,Normal,Immune,CXCL12,5,2,2224,19536701.0
p013n,p013,Normal,Immune,EPCAM,131,64,2224,19536701.0
p013n,p013,Normal,Immune,FAP,2,2,2224,19536701.0
